,CMP_SPEED_1,POWER_1,FUEL_FLOW_1,CO2_1,CMP_SPEED_2,POWER_2,FUEL_FLOW_2,CO2_2,CMP_SPEED_3,POWER_3,FUEL_FLOW_3,CO2_3,CMP_SPEED_4,POWER_4,FUEL_FLOW_4,CO2_4,CMP_SPEED_5,POWER_5,FUEL_FLOW_5,CO2_5
05-02-2021 18:00,6447.86413,6810.585749,1.177513096,3.206606478,0,,,,8504.302507,11287.23044,1.514479925,4.124235354,0,,,,0,,,
05-02-2021 19:00,6443.120429,6811.583633,1.177881091,3.207608605,0,,,,8502.222927,11298.72534,1.515526996,4.12708674,0,,,,0,,,
05-02-2021 20:00,6437.853041,6801.072763,1.177702222,3.207121508,0,,,,8501.593795,11298.97917,1.516447468,4.12959337,0,,,,0,,,
05-02-2021 21:00,6453.937775,6840.189158,1.180973918,3.216030999,0,,,,8501.755215,11308.49672,1.51705491,4.131247558,0,,,,0,,,
05-02-2021 22:00,6452.22588,6820.791115,1.178836173,3.210209486,0,,,,8503.694931,11287.76732,1.515016013,4.125695229,0,,,,0,,,
05-02-2021 23:00,6436.245024,6810.654618,1.178884548,3.21034122,0,,,,8505.940229,11328.82076,1.518875037,4.136204133,0,,,,0,,,
06-02-2021 00:00,6429.890319,6800.645971,1.177402195,3.206304473,0,,,,8507.884481,11337.31766,1.518701798,4.135732367,0,,,,0,,,
06-02-2021 01:00,6428.211173,6794.325544,1.177466224,3.206478836,0,,,,8507.064257,11331.80212,1.519137539,4.136918978,0,,,,0,,,
06-02-2021 02:00,6435.446084,6795.051588,1.174973151,3.199689693,0,,,,8508.728152,11310.9039,1.514557422,4.124446394,0,,,,0,,,
06-02-2021 03:00,6435.940605,6800.983885,1.176002043,3.202491575,0,,,,8506.565813,11313.6922,1.515354557,4.126617153,0,,,,0,,,
06-02-2021 04:00,6442.492388,6797.466989,1.176164772,3.202934718,0,,,,8509.111653,11294.60107,1.51466813,4.124747875,0,,,,0,,,
06-02-2021 05:00,6441.73537,6819.628251,1.180091436,3.213627822,0,,,,8511.838425,11340.7205,1.52042546,4.140426248,0,,,,0,,,
06-02-2021 06:00,6442.892799,6825.723696,1.179570773,3.21220995,0,,,,8505.756742,11330.83733,1.518496172,4.135172408,0,,,,0,,,
06-02-2021 07:00,6445.299942,6827.857269,1.178675295,3.209771383,0,,,,8508.876696,11331.43017,1.517087908,4.131337419,0,,,,0,,,
06-02-2021 08:00,6441.401536,6801.460776,1.176968756,3.205124132,0,,,,8508.588454,11303.14653,1.515797159,4.127822447,0,,,,0,,,
06-02-2021 09:00,6446.29565,6824.443365,1.17866288,3.209737573,0,,,,8507.436173,11320.65841,1.516665197,4.130186291,0,,,,0,,,
06-02-2021 10:00,6437.135369,6816.501117,1.179964979,3.213283453,0,,,,8505.837051,11336.709,1.520241591,4.139925537,0,,,,0,,,
06-02-2021 11:00,6435.082932,6789.226748,1.175452216,3.200994286,0,,,,8503.388779,11291.93073,1.514426596,4.124090129,0,,,,0,,,
06-02-2021 12:00,6452.014049,6824.431173,1.178587953,3.209533532,0,,,,8502.233157,11290.74739,1.51458142,4.124511746,0,,,,0,,,
06-02-2021 13:00,6446.136182,6835.226305,1.180341299,3.214308248,0,,,,8499.21659,11320.20132,1.517677986,4.132944322,0,,,,0,,,
06-02-2021 14:00,6431.837264,6795.249131,1.176667608,3.204304043,0,,,,8502.123317,11309.85881,1.516592214,4.129987544,0,,,,5834.03198,5607.167206,1.072801558,2.921455768
06-02-2021 15:00,6449.163828,6836.846082,1.180002375,3.213385288,0,,,,8501.887617,11318.98188,1.516957799,4.130983106,0,,,,5836.5226,5617.265272,1.073565725,2.923536749
06-02-2021 16:00,6444.018029,6811.284018,1.177736663,3.207215297,0,,,,8499.698936,11290.67186,1.514891635,4.125356522,0,,,,5830.727309,5593.902432,1.071332641,2.917455609
06-02-2021 17:00,6439.712727,6829.328899,1.179866148,3.213014316,0,,,,8499.335434,11331.32115,1.518332467,4.134726606,0,,,,5832.840585,5620.132181,1.074289454,2.92550761
06-02-2021 18:00,6421.783232,6764.458824,1.173123808,3.194653559,0,,,,8500.785775,11289.13152,1.513912698,4.12269068,0,,,,5833.799629,5598.271768,1.07108339,2.916776849
06-02-2021 19:00,6427.944787,6796.940765,1.177984024,3.20788891,0,,,,8497.095064,11314.89191,1.518367138,4.134821021,0,,,,5837.031523,5620.989828,1.075120927,2.92777188
06-02-2021 20:00,6424.88781,6785.960278,1.176205839,3.203046553,0,,,,8499.69032,11312.17756,1.517094265,4.13135473,0,,,,5836.471723,5615.952188,1.073906223,2.924463993
06-02-2021 21:00,6413.934209,6771.625395,1.175990661,3.20246058,0,,,,8495.328927,11315.63892,1.51861862,4.135505858,0,,,,5837.153245,5623.46671,1.075450843,2.928670308
06-02-2021 22:00,6420.539259,6777.152753,1.173603921,3.195961004,0,,,,8490.881355,11288.15632,1.513099678,4.120476662,0,,,,5772.719223,5493.777519,1.060797666,2.888766741
06-02-2021 23:00,6414.69745,6770.505003,1.175950743,3.202351875,0,,,,8494.206233,11308.32404,1.518078501,4.134035003,0,,,,5769.875134,5492.223725,1.063284427,2.895538694
07-02-2021 00:00,6422.125722,6766.333544,1.173172086,3.19478503,0,,,,8498.069089,11283.78757,1.513351635,4.121162792,0,,,,5774.6357,5485.396511,1.060371498,2.8876062
07-02-2021 01:00,6406.549703,6752.702787,1.173185703,3.194822113,0,,,,8499.066323,11316.12127,1.517049423,4.131232618,0,,,,5775.108873,5501.032111,1.062930503,2.894574887
07-02-2021 02:00,6406.156011,6729.303162,1.170361467,3.187131145,0,,,,8506.430853,11297.00619,1.51467764,4.124773772,0,,,,5771.304413,5475.550608,1.059818073,2.88609911
07-02-2021 03:00,6399.968371,6735.724239,1.170663264,3.187953,0,,,,8509.160029,11332.1439,1.516690332,4.130254738,0,,,,5773.398908,5495.290401,1.061450855,2.890545508
07-02-2021 04:00,6399.682843,6747.859173,1.174116928,3.197358026,0,,,,8511.164684,11360.14669,1.521642798,4.143741307,0,,,,5775.919791,5510.535954,1.065086133,2.900445105
07-02-2021 05:00,6408.706412,6743.33342,1.171712552,3.190810423,0,,,,8513.048766,11325.7834,1.516734008,4.130373677,0,,,,5780.235647,5500.004707,1.062188114,2.892553212
07-02-2021 06:00,6403.303359,6757.479197,1.174076446,3.197247785,0,,,,8511.715765,11363.73926,1.520742561,4.14128978,0,,,,5784.103491,5528.060086,1.065846078,2.902514588
07-02-2021 07:00,6403.831596,6755.624522,1.174786769,3.19918214,0,,,,8509.956915,11356.07696,1.521252997,4.142679798,0,,,,5780.896665,5519.063668,1.065741778,2.902230559
07-02-2021 08:00,6424.336243,6766.03557,1.174450666,3.198266861,0,,,,8515.541579,11318.98184,1.517235144,4.131738372,0,,,,5780.644251,5492.737059,1.062154881,2.892462711
07-02-2021 09:00,6437.916047,6821.826495,1.180725143,3.215353532,0,,,,8512.677414,11357.94673,1.521799643,4.144168426,0,,,,5777.510745,5509.685252,1.065172702,2.900680849
07-02-2021 10:00,6424.406129,6789.489696,1.178337526,3.208851569,0,,,,8509.880371,11344.17408,1.52129182,4.142785522,10000,14737.02486,1.711774641,4.661508795,5778.564433,5507.424013,1.065211048,2.900785274
07-02-2021 11:00,6429.810363,6810.192737,1.179533705,3.212109005,0,,,,8510.419543,11359.63733,1.521625654,4.14369462,10000,14752.33135,1.711862149,4.661747097,5776.552899,5511.781882,1.065154618,2.900631603
07-02-2021 12:00,6429.79331,6804.956473,1.179167883,3.211112799,0,,,,8508.191892,11346.24934,1.520773983,4.141375347,10000,14743.12353,1.711444478,4.660609696,5781.081861,5515.691959,1.065536348,2.901671131
07-02-2021 13:00,6446.203707,6819.192378,1.180121839,3.213710613,0,,,,8505.478166,11310.20911,1.518022106,4.133881429,10000,14707.38325,1.709008515,4.653976075,5785.950786,5509.33697,1.064693653,2.899376302
07-02-2021 14:00,6437.161016,6816.594507,1.180148049,3.21378199,0,,,,8507.854613,11339.88381,1.520346733,4.14021186,10000,14736.62694,1.711043426,4.65951755,5781.786404,5514.248126,1.065383135,2.9012539
07-02-2021 15:00,6424.590635,6794.269524,1.178609752,3.209592896,0,,,,8508.755568,11348.08357,1.521418636,4.143130869,9992.675558,14726.3666,1.710982776,4.659352386,5786.744017,5526.625445,1.066894252,2.905368978
07-02-2021 16:00,6430.686442,6778.470552,1.174799236,3.199216088,0,,,,8504.40071,11290.6561,1.514469077,4.124205812,10000,14682.53658,1.704872612,4.642713174,5789.274186,5508.195869,1.062880209,2.894437926
07-02-2021 17:00,6444.00369,6818.128503,1.179721438,3.212620242,0,,,,8504.588766,11312.3761,1.517848787,4.133409446,10000,14711.0094,1.708672213,4.653060256,5792.638823,5524.583597,1.065768847,2.902304271
07-02-2021 18:00,6440.460993,6793.508968,1.176754373,3.204540323,0,,,,8499.025705,11271.65099,1.514052995,4.123072737,10000,14675.4564,1.705359834,4.644039979,5789.102793,5503.455952,1.062973383,2.894691658
07-02-2021 19:00,6445.073659,6823.597589,1.180145068,3.213773872,0,,,,8495.535102,11296.72563,1.516848232,4.130684733,10000,14716.61716,1.708946859,4.653808172,5789.109873,5520.396156,1.065316705,2.901072998
07-02-2021 20:00,6446.509203,6814.364564,1.180615745,3.21505562,0,,,,8495.995136,11281.20719,1.517441035,4.132299054,9980.241447,14651.53724,1.707033769,4.648598442,5785.112119,5502.637293,1.064848601,2.899798256
07-02-2021 21:00,6452.832715,6834.052413,1.18113977,3.216482647,0,,,,8495.328221,11288.99552,1.51661049,4.130037314,10000,14708.31398,1.708686004,4.653097811,5779.972877,5498.800879,1.063465903,2.89603289
07-02-2021 22:00,6454.166457,6815.697816,1.179789702,3.212806137,0,,,,8492.566022,11250.43405,1.514274537,4.123676041,9985.58905,14635.77254,1.704844114,4.642635567,5769.878772,5462.452408,1.060275805,2.887345607
07-02-2021 23:00,6472.255093,6862.470505,1.185043287,3.227112712,0,,,,8494.626487,11272.24752,1.517427593,4.132262449,9968.536842,14616.70561,1.705596651,4.64468488,5775.883743,5481.427957,1.063155322,2.895187115
08-02-2021 00:00,6483.248945,6878.118039,1.185678108,3.228841458,0,,,,8493.394066,11257.86617,1.515545199,4.12713631,9963.069695,14588.44924,1.7029492,4.637475333,5774.771558,5473.851371,1.061809802,2.891522991
08-02-2021 01:00,6485.40637,6889.364925,1.185564873,3.228533097,0,,,,8493.275828,11266.6974,1.514865675,4.125285828,9970.085578,14613.57669,1.702875234,4.637273909,5772.171517,5474.466626,1.060901222,2.889048746
08-02-2021 02:00,6479.126629,6885.301416,1.186441323,3.230919847,0,,,,8487.61718,11268.68544,1.516626748,4.130081587,9982.864439,14665.44294,1.707696321,4.650402705,5777.431373,5491.224736,1.063583385,2.896352816
08-02-2021 03:00,6474.744432,6871.81261,1.1871203,3.23276884,0,,,,8488.315765,11266.47343,1.518824218,4.136065744,9973.598997,14641.85346,1.708970204,4.653871747,5779.059662,5490.514714,1.065154649,2.900631688
08-02-2021 04:00,6475.972959,6864.82508,1.183425066,3.22270597,0,,,,8484.146929,11238.74554,1.513165113,4.120654854,9971.26555,14607.47689,1.702609524,4.636550328,5787.492557,5499.674444,1.063271002,2.895502135
08-02-2021 05:00,6480.377042,6867.263006,1.183330908,3.222449558,0,,,,8482.70662,11224.87932,1.511792065,4.116915765,9939.894167,14518.34559,1.697107793,4.621567999,5780.467128,5480.904444,1.061181097,2.889810901
08-02-2021 06:00,6486.025017,6893.727332,1.187407898,3.233552026,0,,,,8481.684385,11247.88653,1.515740001,4.127666796,9936.88135,14545.19565,1.701397872,4.633250753,5779.956791,5491.846837,1.063920017,2.897269535
08-02-2021 07:00,6493.2169,6897.303266,1.187756868,3.234502344,0,,,,8476.87154,11220.17183,1.514025198,4.12299704,9940.034182,14533.12629,1.700789942,4.631595238,5779.349977,5481.804386,1.063044695,2.894885855
08-02-2021 08:00,6486.230995,6883.823367,1.187598541,3.234071186,0,,,,8477.614923,11224.79599,1.515560577,4.127178188,9945.709357,14552.27256,1.703188403,4.638126733,5774.212767,5472.706496,1.063095801,2.895025028
08-02-2021 09:00,6488.098928,6890.086857,1.187523004,3.233865484,0,,,,8476.752354,11225.45719,1.514802075,4.125112632,9938.736555,14536.92761,1.7013906,4.633230951,5768.999994,5464.894008,1.061802387,2.891502799
08-02-2021 10:00,6487.244005,6879.50485,1.187643919,3.23419476,0,,,,8476.642621,11213.46855,1.515334747,4.126563205,9965.751366,14590.42889,1.705863462,4.645411459,5769.005617,5457.601692,1.062039249,2.892147822
08-02-2021 11:00,6477.272717,6880.0857,1.187365752,3.233437254,0,,,,8474.921896,11240.68906,1.516755901,4.130433297,9966.350046,14628.57123,1.707663921,4.650314474,5771.88539,5480.239856,1.063866005,2.897122448
08-02-2021 12:00,6483.100657,6857.276245,1.184797019,3.226442075,0,,,,8479.442868,11197.672,1.513039974,4.120314076,9971.97439,14577.70809,1.70382374,4.639856884,5773.296227,5454.836763,1.060913375,2.889081841
08-02-2021 13:00,6486.24366,6877.283698,1.187534746,3.23389746,0,,,,8476.165456,11211.68352,1.515310861,4.126498161,9996.099959,14664.84925,1.710292707,4.657473189,5777.262922,5473.114027,1.06358774,2.896364678
08-02-2021 14:00,6481.36709,6868.159944,1.187493325,3.233784664,0,,,,8471.160465,11202.33352,1.515630086,4.127367474,9970.826271,14606.76419,1.707955979,4.651109807,5780.28688,5479.444222,1.064822885,2.899728226
08-02-2021 15:00,6487.256837,6878.158481,1.186500727,3.231081616,0,,,,8466.15818,11184.92229,1.512153487,4.117899991,9971.440403,14597.26095,1.704726624,4.642315618,5777.438538,5472.749685,1.062533843,2.893494702
08-02-2021 16:00,6686.076944,7289.202227,1.22050755,3.323689078,0,,,,8467.831544,11192.82977,1.512682421,4.119340385,9990.784933,14648.98526,1.707703335,4.650421806,5778.601733,5476.837521,1.062853942,2.894366396
08-02-2021 17:00,6689.223618,7282.178306,1.221342323,3.325962336,0,,,,8473.06334,11186.58513,1.51397052,4.122848141,9959.005846,14553.5666,1.704256959,4.641036626,5777.874424,5464.594706,1.062948024,2.894622602
08-02-2021 18:00,6691.904104,7289.697709,1.221900951,3.327483592,0,,,,8479.318455,11203.37976,1.514977801,4.125591169,9946.432842,14525.01478,1.702434846,4.636074644,5770.833923,5452.573425,1.061755995,2.891376464
08-02-2021 19:00,6685.391308,7268.894581,1.219547768,3.321075398,0,,,,8477.473514,11187.99487,1.513188704,4.120719097,9935.24008,14483.23287,1.699171957,4.627189137,5771.513074,5448.375743,1.060818771,2.888824214
08-02-2021 20:00,6697.299766,7301.295566,1.222947147,3.330332595,0,,,,8482.739937,11212.01418,1.515720109,4.127612627,9947.306667,14527.63843,1.702746312,4.636922829,5763.026134,5438.040451,1.060491424,2.887932781
08-02-2021 21:00,6693.991139,7285.596068,1.220248529,3.322983712,0,,,,8477.966263,11187.08715,1.512346706,4.118426167,9933.840248,14475.64864,1.697862533,4.623623311,5762.638322,5431.088298,1.058649547,2.882916977
08-02-2021 22:00,6689.331365,7271.761196,1.219592771,3.321197951,0,,,,8477.979706,11182.09482,1.512633453,4.119207036,9920.471181,14437.77741,1.696362774,4.619539161,5764.760367,5431.822823,1.059126858,2.884216793
08-02-2021 23:00,6690.26244,7263.343807,1.218951723,3.319452247,0,,,,8483.916664,11181.00655,1.512612991,4.119151313,9899.378828,14368.68852,1.692339158,4.608582043,5766.197375,5426.842627,1.058674257,2.882984267
09-02-2021 00:00,6692.314201,7272.322687,1.218944921,3.319433724,0,,,,8481.144899,11180.2423,1.51161685,4.11643862,9908.930362,14397.6468,1.693032255,4.610469485,5763.710485,5425.888208,1.057902327,2.880882148
09-02-2021 01:00,6708.481049,7316.614907,1.223444858,3.331687962,0,,,,8478.823495,11191.16049,1.513462318,4.121464203,9897.367878,14390.3402,1.693793469,4.612542424,5761.531853,5429.938872,1.059095943,2.884132604
09-02-2021 02:00,6723.007425,7349.98333,1.227036883,3.341469773,0,,,,8476.608973,11191.29949,1.514440511,4.124128022,9905.167714,14417.3017,1.696536452,4.620012123,5762.619485,5434.117658,1.06022844,2.887216623
09-02-2021 03:00,6722.590765,7361.755276,1.228743363,3.346116863,0,,,,8472.232252,11199.98413,1.515888163,4.128070271,9884.627237,14390.59684,1.696011878,4.618583601,5759.277477,5437.021602,1.061112138,2.889623111
09-02-2021 04:00,6718.051516,7344.652975,1.226045716,3.338770626,0,,,,8475.794201,11196.24033,1.514096039,4.123189955,9879.650676,14361.97837,1.692584529,4.609250238,5757.404605,5428.067198,1.059140301,2.8842534
09-02-2021 05:00,6722.830723,7344.302397,1.227365245,3.342363971,0,,,,8476.878459,11185.50166,1.515050084,4.125788011,9886.801325,14365.98667,1.694571562,4.614661329,5759.831398,5424.331815,1.059963112,2.886494082
09-02-2021 06:00,6720.102035,7345.385862,1.227975585,3.344026049,0,,,,8474.422871,11190.38816,1.516061025,4.128541009,9862.231153,14319.15241,1.69253801,4.609123556,5758.467727,5426.702188,1.060643713,2.888347494
09-02-2021 07:00,6720.555501,7361.107294,1.228925633,3.346613223,0,,,,8473.012676,11208.18286,1.516910592,4.130854552,9864.918816,14349.54824,1.693908016,4.61285436,5758.544814,5438.388917,1.061491015,2.89065487
09-02-2021 08:00,6732.972696,7352.738611,1.22684543,3.340948408,0,,,,8478.416929,11169.73291,1.512599077,4.119113422,9587.844342,13618.86822,1.649001288,4.49056425,5754.385016,5404.651179,1.057066513,2.878606055
09-02-2021 09:00,6734.963228,7386.089866,1.231274443,3.353009506,0,,,,8478.234815,11213.19998,1.51762317,4.132795045,9609.351313,13722.09705,1.6574188,4.51348684,5754.151727,5425.953454,1.060560383,2.888120571
09-02-2021 10:00,6731.974372,7376.554418,1.229568447,3.348363735,0,,,,8480.607406,11213.4209,1.516587533,4.129974797,9592.308017,13673.54709,1.653327609,4.502345697,5752.296049,5420.321718,1.059224233,2.884481966
09-02-2021 11:00,6727.37646,7347.13373,1.22749452,3.342716013,0,,,,8481.562177,11188.03564,1.515377692,4.126680154,9611.40172,13689.38742,1.654771392,4.506277411,5757.26459,5414.937882,1.05908408,2.884100298
09-02-2021 12:00,6719.419956,7349.258115,1.227565756,3.342910001,0,,,,8483.303301,11218.89764,1.517386529,4.132150624,9586.475274,13659.1554,1.652857897,4.501066577,5753.504636,5422.178563,1.059708162,2.885799802
09-02-2021 13:00,6706.604592,7300.259699,1.221644846,3.326786165,0,,,,8484.256007,11187.48226,1.512994927,4.120191404,9595.42933,13639.31292,1.64914286,4.490949781,5753.025169,5404.753893,1.056400292,2.876791801
09-02-2021 14:00,6707.421392,7302.431753,1.222664317,3.329562391,10000,14719.94558,1.70772666,4.650485324,8485.661659,11192.61416,1.514373543,4.123945654,9574.705091,13592.8314,1.647444909,4.486325917,5750.462472,5400.146918,1.056713709,2.877645299
09-02-2021 15:00,6712.870658,7307.564308,1.222067421,3.327936922,9990.628651,14684.3532,1.704371136,4.641347552,8480.394233,11170.60393,1.511585723,4.116353856,9597.652205,13636.00671,1.648679907,4.489689065,5751.576011,5397.90957,1.05556041,2.874504632
09-02-2021 16:00,6720.310107,7343.224383,1.227767247,3.343458704,10000,14751.34988,1.71214315,4.662512319,8487.605783,11219.52999,1.51824766,4.134495658,9587.253182,13652.26108,1.653437791,4.502645745,5756.167677,5421.412102,1.060240443,2.887249309
09-02-2021 17:00,6723.043433,7324.562975,1.224912885,3.335685698,9978.429858,14651.67742,1.704584876,4.641929612,8486.375501,11179.95298,1.513876217,4.122591334,9601.360714,13642.74331,1.651007753,4.49602826,5756.861242,5404.332093,1.057401325,2.879517817
09-02-2021 18:00,7021.877077,7966.65643,1.276432827,3.475984925,10000,14730.81592,1.709149962,4.654361264,8488.178776,11205.66588,1.515674751,4.127489107,9631.533224,13739.27415,1.656905504,4.51208903,5762.265467,5425.562403,1.059388005,2.884927949
09-02-2021 19:00,7035.223279,8012.69413,1.281835925,3.490698657,9981.805468,14718.63632,1.710839578,4.658962431,8493.501808,11242.99171,1.520295044,4.1400711,9628.653379,13763.2636,1.660570513,4.522069593,5760.376115,5433.568185,1.061675495,2.891157246
09-02-2021 20:00,7037.122962,8009.678481,1.280549447,3.487195317,9976.559947,14691.81383,1.707943859,4.651076801,8488.453853,11221.43571,1.51773648,4.133103613,9648.060774,13796.85225,1.661291653,4.524033403,5758.279804,5425.162325,1.060058409,2.886753594
09-02-2021 21:00,7051.288141,8042.118939,1.282970488,3.4937883,9951.470289,14633.32239,1.704364849,4.641330432,8486.142212,11219.20904,1.517440759,4.132298305,9670.196399,13853.51706,1.66443808,4.532601759,5766.836695,5442.973353,1.061603283,2.890960599
09-02-2021 22:00,7051.220412,8027.192742,1.282218624,3.491740822,0,,,,8488.271823,11204.38065,1.516877683,4.130764933,9681.979454,13860.93946,1.66540155,4.535225483,5760.543773,5420.208297,1.059770574,2.885969762
09-02-2021 23:00,7063.846412,8063.909268,1.283477761,3.495169709,0,,,,8487.546207,11213.84719,1.515562572,4.127183621,9682.263179,13871.81608,1.663881883,4.531087124,5765.145982,5436.286614,1.059900977,2.886324876
10-02-2021 00:00,7053.206185,8030.080194,1.281274315,3.489169279,0,,,,8485.042513,11193.10681,1.514652896,4.124706388,9694.151841,13883.85977,1.665098166,4.534399309,5762.545812,5422.935808,1.058987317,2.883836793
10-02-2021 01:00,7045.579677,8037.385444,1.28375109,3.495914038,0,,,,8488.598894,11234.34117,1.519655359,4.138329109,9711.701508,13967.94307,1.672554804,4.554705242,5765.094481,5444.086222,1.062610392,2.89370316
10-02-2021 02:00,7044.709774,8013.871787,1.280232629,3.486332557,0,,,,8487.481622,11202.09725,1.515578344,4.12722657,9709.771114,13925.27906,1.667855791,4.54190888,5766.355606,5431.730254,1.060049401,2.886729065
10-02-2021 03:00,7044.487931,8021.381632,1.281981819,3.491095954,0,,,,8486.304761,11210.42179,1.517483832,4.132415601,9714.484404,13951.547,1.670907809,4.550220142,5761.836447,5428.2786,1.060715854,2.888543951
10-02-2021 04:00,7051.874818,8032.91248,1.280582729,3.487285951,0,,,,8489.432504,11210.60267,1.514819031,4.125158808,9755.081477,14038.10119,1.673039535,4.556025261,5765.801222,5434.166831,1.059325659,2.884758169
10-02-2021 05:00,7046.422109,8024.616757,1.280313216,3.48655201,0,,,,8490.600063,11218.50796,1.515861669,4.127998122,9765.475185,14069.70341,1.675475974,4.56266018,5767.156061,5438.767292,1.060070173,2.886785629
10-02-2021 06:00,7041.177713,8036.586428,1.282565378,3.492685103,0,,,,8492.597888,11255.52241,1.519943601,4.139114049,9586.741735,13676.7221,1.653976996,4.504114109,5765.937632,5452.622708,1.062495514,2.893390324
10-02-2021 07:00,7035.909787,8019.75439,1.280920669,3.48820623,0,,,,8492.300253,11247.14244,1.519003133,4.136552965,9556.371858,13594.08871,1.648558016,4.489357132,5771.418096,5459.373586,1.06289386,2.894475102
10-02-2021 08:00,7044.052661,8018.438818,1.28104571,3.488546741,0,,,,8496.315511,11232.08468,1.518293042,4.134619242,9566.934961,13593.25959,1.648853391,4.490161496,5767.501029,5438.800537,1.061188076,2.889829906
10-02-2021 09:00,7050.099209,8046.375016,1.281926499,3.490945309,0,,,,8495.588245,11249.51235,1.517928289,4.133625946,9560.215582,13596.37944,1.647429277,4.486283347,5769.153204,5453.22275,1.061408262,2.890429518
10-02-2021 10:00,7047.334187,8040.52124,1.281245815,3.489091667,0,,,,8492.739866,11242.77001,1.517243744,4.131761791,9561.076043,13597.64143,1.647232172,4.485746591,5767.809235,5450.598461,1.060956619,2.889199601
10-02-2021 11:00,7052.645085,8052.438677,1.282339517,3.492070038,0,,,,8491.553608,11239.99929,1.5172108,4.131672078,9546.719856,13564.00024,1.645450128,4.480893724,5771.654518,5457.988953,1.061795291,2.891483477
10-02-2021 12:00,7053.385031,8052.140662,1.282719055,3.493103599,0,,,,8494.774238,11245.64641,1.518107043,4.134112729,9543.195768,13554.26967,1.645441341,4.480869793,5775.97185,5464.837965,1.062791514,2.894196391
10-02-2021 13:00,7067.34806,8072.003901,1.283533103,3.495320416,0,,,,8496.699247,11236.74865,1.516694432,4.130265905,9540.779186,13532.49603,1.643163946,4.474667988,5773.824251,5454.140007,1.061192793,2.889842752
10-02-2021 14:00,7065.231991,8077.038626,1.284213753,3.497173963,0,,,,8501.431776,11261.45292,1.518720907,4.135784406,9557.331476,13587.26844,1.646782812,4.484522892,5770.349534,5454.271466,1.061455531,2.89055824
10-02-2021 15:00,7059.664371,8057.153255,1.281080222,3.488640723,0,,,,8502.851792,11253.26752,1.516391849,4.12944191,9551.334155,13557.72526,1.643086011,4.474455753,5767.366858,5443.813665,1.059166762,2.884325459
10-02-2021 16:00,7061.850781,8049.182308,1.280909735,3.488176453,0,,,,8504.261569,11239.89805,1.516040273,4.128484498,9554.095685,13546.24401,1.642956532,4.474103156,5770.46269,5440.410715,1.059226637,2.884488511
10-02-2021 17:00,7060.06055,8081.695998,1.284404336,3.497692958,0,,,,8501.577743,11282.33214,1.520006324,4.139284856,9546.461812,13583.76495,1.646435379,4.48357676,5773.875255,5472.026041,1.062961892,2.894660366
10-02-2021 18:00,7063.703211,8077.005934,1.282879605,3.493540809,0,,,,8503.379472,11269.75821,1.517890437,4.133522867,9559.906881,13594.96794,1.6455872,4.481266999,5769.641273,5455.849136,1.060505873,2.88797213
10-02-2021 19:00,7056.726733,8069.763249,1.283117769,3.494189377,0,,,,8504.340438,11282.89492,1.519712153,4.138483769,9549.006481,13582.42965,1.645896923,4.482110438,5775.673119,5472.354759,1.062748013,2.89407793
10-02-2021 20:00,7058.372622,8051.013038,1.282083121,3.491371821,0,,,,8507.166148,11259.7205,1.518630452,4.135538079,9529.446229,13503.03649,1.641614235,4.470447809,5774.844688,5454.445964,1.061402686,2.890414333
10-02-2021 21:00,7048.338042,8034.025495,1.278904353,3.482715392,0,,,,8507.554917,11264.35624,1.516682793,4.130234208,9521.8017,13486.33356,1.638249636,4.461285325,5781.928302,5471.472509,1.061396801,2.890398307
10-02-2021 22:00,7049.296615,8063.812401,1.282839961,3.49343285,7190.584365,8288.835861,1.28636563,3.50303396,8509.476675,11306.98394,1.521330892,4.142891924,9483.428254,13438.68807,1.637361241,4.458866046,5784.127886,5495.161551,1.064944262,2.900058761
10-02-2021 23:00,7043.80517,8031.069166,1.279684981,3.4848412,7239.728271,8372.254034,1.292128987,3.518728748,8502.347161,11262.13914,1.517689136,4.132974684,9481.125754,13401.77011,1.634483699,4.451029916,5776.829635,5466.81063,1.061810681,2.891525387
11-02-2021 00:00,7053.161916,8070.341386,1.283615335,3.495544351,7223.86124,8358.686441,1.291934988,3.51820045,8500.165082,11283.64442,1.520144158,4.139660207,9498.816788,13474.83994,1.639971067,4.46597313,5777.740713,5481.720496,1.063868715,2.897129828
11-02-2021 01:00,7072.220834,8093.797775,1.284323157,3.497471893,7238.987673,8372.724744,1.291863674,3.518006245,8495.46986,11248.37316,1.516414715,4.129504177,9511.692525,13477.72089,1.638736441,4.462610995,5787.602496,5488.433041,1.063546673,2.896252842
11-02-2021 02:00,7072.217625,8094.679728,1.284500723,3.49795544,7239.378794,8374.434821,1.292143591,3.518768516,8492.163559,11241.87704,1.516107842,4.128668502,9529.654902,13522.72014,1.641653029,4.470553455,5787.78964,5489.431784,1.063759187,2.896831561
11-02-2021 03:00,7069.424115,8094.111752,1.283598961,3.495499761,7236.375734,8373.754064,1.291219784,3.516252804,8487.201779,11237.40781,1.514856,4.125259482,9530.804447,13531.25992,1.641075207,4.468979928,5787.05126,5492.369918,1.063293993,2.895564745
11-02-2021 04:00,7067.687465,8098.950852,1.285122987,3.499649991,7243.074702,8397.122043,1.294147941,3.524226767,8490.871018,11258.21063,1.517589049,4.132702128,9519.287,13519.06591,1.641800675,4.470955524,5789.357292,5502.440875,1.065179186,2.900698505
