Unnamed: 0,CMP_SPEED_1,POWER_1,FUEL_FLOW_1,CO2_1,CMP_SPEED_2,POWER_2,FUEL_FLOW_2,CO2_2,CMP_SPEED_3,POWER_3,FUEL_FLOW_3,CO2_3,CMP_SPEED_4,POWER_4,FUEL_FLOW_4,CO2_4,CMP_SPEED_5,POWER_5,FUEL_FLOW_5,CO2_5,CMP_SPEED_6,POWER_6,FUEL_FLOW_6,CO2_6,CMP_SPEED_7,POWER_7,FUEL_FLOW_7,CO2_7,THERMAL_EFF,DATE_TIME
190,9969.135367,13080.67267,1.619785616,4.376867702,4861.995032,3283.65816,0.83444146,2.254767444,5612.219608,4455.386646,0.965812476,2.609748716,5247.272409,3849.665324,0.904378394,2.443745975,7322.493386,7557.269835,1.250130823,3.378013217,4432.713434,2659.064821,0.758892405,2.050624246,9328.427978,11640.18476,1.533894179,4.144778063,35.255445314961996,08-01-2021 22:00
191,9959.653915,13057.6264,1.620310261,4.37828536,4858.936147,3276.620592,0.83466993,2.2553848,5608.015165,4444.989151,0.965938556,2.610089401,5246.742105,3846.077667,0.905106977,2.445714701,7324.320742,7557.784572,1.25171961,3.382306324,4432.713434,2656.676292,0.759581785,2.052487038,9329.609506,11640.17754,1.535776191,4.1498635,35.21221980182577,08-01-2021 23:00
192,9959.766466,13041.22922,1.619865853,4.37708451,4867.115346,3282.91913,0.835733583,2.258258925,5622.220751,4460.441255,0.967881108,2.615338425,5249.232834,3843.544597,0.90520426,2.445977572,7319.38361,7536.232931,1.250357498,3.378625722,4432.713434,2651.685907,0.759197352,2.051448251,9326.150801,11616.66293,1.534743724,4.147073644,35.164727164395885,09-01-2021 00:00
193,9974.055006,13027.49303,1.616556021,4.368140924,4739.909014,3085.433589,0.81085234,2.191026629,5618.572387,4437.979672,0.964036011,2.60494848,5255.590052,3839.434302,0.903310427,2.440860194,7320.810569,7511.734242,1.246467264,3.368113814,4432.713434,2641.875665,0.75667061,2.044620672,9321.980188,11565.97106,1.5290515,4.131692527,35.14161515827758,09-01-2021 01:00
194,9963.883944,13017.46033,1.61682484,4.368867307,4745.27736,3096.131979,0.812617645,2.19579671,5629.453707,4459.998337,0.966813461,2.612453506,5255.062369,3842.162297,0.904096065,2.442983088,7322.165558,7521.113203,1.247879432,3.371929671,4432.713434,2644.329297,0.75740939,2.04661695,9321.521728,11576.08093,1.530523415,4.13566983,35.13850713367888,09-01-2021 02:00
195,9938.909951,12991.58557,1.618265582,4.372760374,4733.572619,3085.122699,0.812873011,2.196486741,5619.940809,4452.854443,0.967912797,2.615424052,5257.346336,3853.384654,0.907075687,2.451034407,7320.718378,7534.093681,1.251285975,3.381134585,4432.713434,2649.162319,0.759563648,2.052438028,9319.431094,11597.132,1.534748126,4.147085537,35.10550451854071,09-01-2021 03:00
196,9928.340031,12912.21559,1.612129129,4.356178894,4727.990761,3061.709329,0.809392449,2.187081816,5598.227635,4395.189231,0.961176578,2.597221927,5258.862335,3836.989562,0.904526289,2.444145609,7324.343343,7506.293339,1.248048943,3.372387713,4432.713434,2635.525615,0.757183773,2.046007303,9317.20838,11541.03646,1.529936055,4.134082706,35.04558096052587,09-01-2021 04:00
197,9946.133532,12938.62875,1.613410267,4.359640694,4734.781792,3067.843087,0.809932241,2.188540403,5614.114179,4415.992926,0.963104936,2.602432597,5258.354242,3831.578263,0.903693368,2.441894949,7334.37626,7517.365571,1.248626523,3.373948407,4432.713434,2632.220876,0.756554436,2.044306755,9315.524522,11524.89038,1.528541243,4.130313746,35.02848644473433,09-01-2021 05:00
198,9942.281691,12914.29049,1.61121868,4.353718744,4745.11185,3078.797569,0.810921682,2.191213999,5612.484169,4407.579461,0.961808475,2.598929393,5262.115874,3832.520925,0.903396166,2.441091872,7330.563339,7500.708767,1.246799754,3.369012243,4432.713434,2628.732899,0.755764941,2.042173439,9315.319288,11510.39747,1.52698694,4.126113822,35.020047296624206,09-01-2021 06:00
199,9928.953056,12934.04014,1.616600994,4.368262445,4730.582693,3068.562195,0.81185957,2.193748293,5608.041449,4415.698736,0.965184535,2.608051939,5261.488342,3845.08153,0.907205711,2.451385748,7328.577618,7524.384825,1.251970617,3.382984577,4432.713434,2637.741779,0.759012603,2.050949035,9312.530599,11547.49397,1.533309498,4.14319818,34.988042749478424,09-01-2021 07:00
200,9947.74381,12957.22592,1.619011477,4.374775878,4733.721434,3066.605894,0.812137899,2.194500373,5613.30028,4415.127389,0.965688673,2.609414184,5267.470008,3846.606235,0.907894824,2.45324782,7330.985319,7515.486387,1.251949205,3.382926718,4432.713434,2631.829156,0.758699743,2.050103647,9315.250021,11534.97515,1.533298747,4.14316913,34.950356720527665,09-01-2021 08:00
201,9954.894317,12963.32952,1.619828828,4.376984466,4743.250099,3076.972252,0.813598932,2.198448271,5596.424815,4382.741511,0.962600698,2.601070082,5267.061256,3841.988118,0.907662203,2.452619249,7335.618763,7517.440005,1.252421217,3.384202156,4432.713434,2628.735938,0.758515648,2.049606199,9310.791479,11515.6852,1.532394928,4.140726897,34.912488737501626,09-01-2021 09:00
202,9917.957425,12822.64237,1.608759078,4.347072586,4734.110643,3048.62332,0.808865451,2.185657801,5607.925767,4379.974191,0.960824919,2.5962717,5269.651952,3827.210481,0.904583828,2.444301086,7338.377367,7487.291569,1.248092186,3.37250456,4432.713434,2615.617531,0.755585149,2.041687617,9310.64477,11462.38994,1.526638477,4.12517223,34.88194595688008,09-01-2021 10:00
203,9917.902191,12825.92932,1.610924905,4.352924927,4728.23642,3039.578493,0.808797069,2.185473023,5618.362958,4395.997218,0.963694072,2.604024519,5270.32982,3827.611328,0.90576107,2.447482144,7336.006958,7482.852149,1.249245644,3.375621351,4432.713434,2614.73012,0.756459101,2.044049146,9311.113191,11465.65779,1.528672433,4.13066824,34.84546559531424,09-01-2021 11:00
204,9883.619558,12747.51707,1.605924822,4.339414064,4741.96313,3058.541768,0.811022815,2.191487273,5620.131891,4397.818419,0.963798909,2.604307801,5268.432357,3823.880881,0.90530936,2.446261566,7346.298866,7501.412084,1.250721871,3.379610304,4432.713434,2614.065869,0.75635739,2.04377431,9313.736465,11468.93607,1.528755057,4.130891499,34.85354485184614,09-01-2021 12:00
205,9850.71491,12670.66101,1.601056868,4.326260232,4748.786715,3067.290897,0.812029481,2.194207415,5604.482882,4370.716566,0.960925917,2.596544608,5264.899694,3816.970853,0.9045139,2.44411213,7347.128212,7500.881715,1.250627811,3.379356142,4432.713434,2613.194527,0.756203407,2.04335823,9317.553447,11473.4512,1.52894944,4.131416747,34.86283326448337,09-01-2021 13:00
206,9853.387185,12648.04164,1.599640744,4.322433682,4742.223986,3049.260531,0.809802946,2.188191032,5591.544902,4337.336892,0.95738933,2.586988299,5265.647479,3807.75494,0.903485855,2.441334223,7356.03211,7499.023696,1.250411782,3.378772405,4432.713434,2605.468638,0.755128109,2.040452636,9316.351009,11443.97531,1.526958808,4.126037806,34.81860128993703,09-01-2021 14:00
207,9867.322508,12680.03028,1.602613989,4.330467771,4732.237594,3034.567153,0.808558953,2.184829604,5567.441791,4297.441061,0.953839721,2.577396803,5267.961777,3810.951896,0.904468185,2.443988604,7351.657273,7490.587316,1.250500178,3.379011262,4432.713434,2604.950814,0.755591483,2.041704732,9315.715389,11443.51712,1.527928744,4.128658697,34.795105115729676,09-01-2021 15:00
208,9852.731408,12654.42469,1.602227054,4.329422224,4727.022984,3028.117096,0.808458504,2.184558179,5574.906214,4310.897697,0.956087246,2.583469901,5271.297465,3817.488204,0.905913693,2.44789455,7352.955114,7496.419834,1.252029115,3.383142645,4432.713434,2605.657188,0.756326577,2.043691051,9314.658181,11447.00637,1.529365044,4.132539761,34.77302679871816,09-01-2021 16:00
209,9838.468453,12588.20202,1.598279251,4.318754755,4727.733149,3018.574784,0.807360181,2.181590369,5610.962299,4354.508125,0.960733417,2.59602445,5270.518136,3803.505251,0.904448315,2.443934911,7344.421619,7456.738731,1.248916594,3.374732216,4432.713434,2596.242446,0.755192181,2.040625766,9313.307955,11411.40698,1.527160768,4.126583526,34.71491977794382,09-01-2021 17:00
210,9839.990765,12594.57189,1.598226308,4.318611696,4723.022965,3013.237226,0.806443748,2.179114051,5616.775181,4366.136129,0.961635434,2.598461814,5268.972874,3802.713241,0.904045424,2.442846248,7340.806716,7452.258588,1.248143243,3.372642522,4432.713434,2597.563162,0.755099347,2.040374918,9315.591264,11419.24829,1.527224964,4.126756991,34.73731379467348,09-01-2021 18:00
211,9866.287151,12649.75321,1.601921675,4.328597051,4717.227247,3003.782463,0.805380478,2.176240959,5622.250407,4373.423326,0.962529271,2.600877075,5274.205474,3809.467357,0.904889398,2.445126775,7329.209881,7427.206637,1.246192247,3.367370682,4432.713434,2596.543395,0.755074064,2.040306599,9316.214008,11417.16327,1.527306262,4.12697667,34.72912245310123,09-01-2021 19:00
212,9849.208646,12619.23125,1.601893811,4.328521756,4727.694452,3019.080684,0.808281141,2.184078921,5635.854996,4396.208833,0.966075256,2.610458781,5273.462246,3808.991468,0.905910816,2.447886777,7326.837289,7425.165574,1.247477163,3.37084269,4432.713434,2596.752649,0.756061255,2.042974117,9314.544493,11418.90752,1.529168374,4.132008334,34.69213106797578,09-01-2021 20:00
213,9829.185402,12577.74612,1.602009743,4.328835019,4722.318039,3009.750934,0.808599673,2.184939635,5617.90764,4364.743086,0.964517085,2.606248404,5272.593691,3805.841291,0.907172002,2.451294662,7321.458587,7413.913558,1.248735863,3.374243859,4432.713434,2594.863957,0.757203224,2.046059863,9312.681535,11415.83556,1.531548032,4.138438473,34.628909309931515,09-01-2021 21:00
214,9819.992576,12559.69586,1.601895827,4.328527206,4715.821893,3000.224919,0.807904082,2.18306006,5630.278913,4384.418942,0.967096136,2.613217328,5268.530477,3799.335518,0.906991794,2.450807717,7324.500778,7419.714379,1.249915453,3.37743126,4432.713434,2594.474436,0.757622916,2.047193923,9314.559237,11421.23371,1.532835332,4.141916923,34.616188439794534,09-01-2021 22:00
215,9839.272121,12600.90164,1.604285565,4.334984583,4722.60942,3009.686272,0.808955906,2.185902221,5639.77018,4399.453757,0.968487964,2.616978227,5267.389436,3797.313658,0.906636782,2.449848431,7329.493442,7428.564091,1.250447405,3.378868662,4432.713434,2594.327059,0.757461659,2.046758188,9316.309856,11423.77147,1.53279749,4.141814669,34.6247348423249,09-01-2021 23:00
216,9869.309033,12630.93904,1.60327467,4.332253014,4726.797968,3007.572294,0.807181999,2.181108898,5622.199839,4359.14103,0.962506307,2.600815024,5266.53275,3785.646348,0.903638949,2.441747901,7332.167608,7413.347309,1.246981439,3.369503181,4432.713434,2587.406229,0.755101411,2.040380494,9314.076176,11386.82462,1.527632658,4.127858632,34.629436745176825,10-01-2021 00:00
217,9866.240248,12649.99518,1.606997413,4.342312342,4726.250602,3012.20203,0.809104467,2.186303652,5615.56806,4356.107139,0.963727942,2.604116039,5264.631749,3789.665581,0.905598258,2.447042204,7324.158588,7412.363312,1.248866776,3.374597602,4432.713434,2591.836436,0.756952387,2.045382069,9314.03493,11409.72665,1.531520913,4.138365196,34.61099133557088,10-01-2021 01:00
218,9841.160087,12538.9216,1.598501206,4.319354506,4723.105736,2992.432791,0.805824867,2.177441754,5624.816954,4348.835235,0.961968304,2.599361271,5261.227451,3765.443563,0.901972858,2.437245911,7328.218772,7385.158719,1.245424812,3.365296974,4432.713434,2578.414967,0.754406468,2.038502671,9313.760788,11357.28835,1.526553441,4.124942452,34.564029724819335,10-01-2021 02:00
219,9823.719981,12534.94851,1.600236522,4.32404355,4718.601531,2994.436087,0.807130478,2.180969682,5616.263741,4347.301548,0.963092655,2.602399413,5261.487215,3776.575791,0.904432256,2.443891517,7336.41873,7421.718914,1.250053205,3.377803484,4432.713434,2585.626011,0.756380054,2.043835552,9315.302438,11391.33047,1.530655498,4.136026733,34.57472429687199,10-01-2021 03:00
220,9788.761322,12415.61913,1.590564123,4.297907492,4718.584842,2983.67966,0.804645262,2.174254311,5613.384804,4327.081064,0.959656525,2.593114549,5261.484573,3763.165179,0.901713923,2.436546235,7342.392886,7407.306324,1.247176291,3.370029696,4432.713434,2576.265879,0.754075628,2.037608699,9319.27678,11360.88792,1.526657926,4.125224783,34.57261809713073,10-01-2021 04:00
221,9767.688996,12366.33037,1.590091318,4.296629914,4715.543743,2976.002035,0.805084744,2.175441847,5613.926458,4323.052366,0.96083207,2.596291022,5259.227835,3755.88953,0.902452825,2.438542844,7346.549783,7410.491456,1.249559318,3.37646894,4432.713434,2572.883104,0.754932722,2.039924675,9322.970196,11364.47247,1.529387996,4.132601781,34.52179219912616,10-01-2021 05:00
222,9767.260193,12419.23552,1.594944733,4.30974446,4722.168824,3000.068946,0.808856412,2.185633377,5624.482256,4361.160379,0.965710808,2.609473995,5256.889888,3770.61553,0.905010887,2.445455053,7342.472617,7436.889226,1.252941329,3.385607564,4432.713434,2585.926668,0.757421487,2.046649637,9322.481002,11413.92706,1.534164922,4.145509647,34.56406192665664,10-01-2021 06:00
223,9773.032816,12365.89732,1.589883323,4.296067884,4713.859968,2970.109877,0.804244158,2.173170475,5612.055962,4314.87328,0.959829674,2.593582421,5255.77871,3746.425557,0.901274955,2.435360089,7339.417021,7388.793948,1.247615526,3.371216565,4432.713434,2569.724512,0.754388664,2.03845456,9321.708171,11350.74015,1.528366457,4.129841453,34.50312361715736,10-01-2021 07:00
224,9800.180961,12439.67055,1.595879146,4.312269365,4720.630156,2982.576029,0.806497436,2.179259123,5597.816971,4296.340612,0.958651735,2.590399479,5258.52287,3754.539798,0.902971965,2.439945625,7339.468297,7396.860581,1.249308309,3.37579068,4432.713434,2572.366845,0.755399429,2.041185777,9325.810659,11372.31635,1.531034929,4.137052005,34.50845881379196,10-01-2021 08:00
225,9784.995342,12419.56193,1.596151765,4.313006016,4722.043957,2987.143767,0.807926551,2.183120774,5585.574628,4280.116982,0.957895953,2.58835726,5256.432269,3754.608042,0.903929931,2.442534171,7340.270887,7405.671802,1.251254864,3.381050519,4432.713434,2574.472933,0.756475918,2.044094589,9323.14426,11378.45549,1.532947888,4.142221065,34.48400138090383,10-01-2021 09:00
226,9772.529906,12406.7954,1.59573438,4.311878189,4721.270084,2989.971138,0.808457957,2.184556699,5584.055764,4283.309709,0.958430545,2.589801795,5257.762192,3761.689445,0.904957152,2.445309853,7341.806676,7417.807711,1.252512909,3.38444992,4432.713434,2578.205555,0.757160864,2.045945399,9318.075048,11381.1929,1.533421476,4.14350076,34.481644746291934,10-01-2021 10:00
227,9762.085771,12362.85676,1.592430682,4.302951174,4721.902219,2985.092624,0.807592249,2.182217445,5575.238455,4260.817559,0.955747907,2.582552963,5256.954708,3753.167022,0.903677874,2.441853081,7338.412498,7397.730093,1.25045072,3.378877621,4432.713434,2572.967455,0.756197271,2.043341649,9320.573727,11366.939,1.531995482,4.139647542,34.47051525118666,10-01-2021 11:00
228,9758.370327,12371.91855,1.593431317,4.305655018,4727.436594,2997.573739,0.809283063,2.186786243,5551.761772,4229.744731,0.952648839,2.574178886,5257.556167,3759.733043,0.904593518,2.44432727,7341.861793,7415.17536,1.25212265,3.383395388,4432.713434,2577.028836,0.756860172,2.045132893,9322.30879,11386.42207,1.53364123,4.144094564,34.492544470802436,10-01-2021 12:00
229,9787.502124,12431.71348,1.598098694,4.318266868,4728.159367,2996.789538,0.809709124,2.187937512,5557.060866,4235.61406,0.953829214,2.577368411,5254.968884,3753.470399,0.904406936,2.4438231,7344.11353,7416.09896,1.252928201,3.38557209,4432.713434,2575.193584,0.757096227,2.045770742,9042.716412,10786.14048,1.494038308,4.037082407,33.540232543481366,10-01-2021 13:00
230,9785.548359,12389.92921,1.592378901,4.302811254,4710.713349,2963.642522,0.803929363,2.172319859,5561.720342,4230.971119,0.951377368,2.570743211,5255.061399,3742.76734,0.90134498,2.435549305,7333.338542,7373.865139,1.247040032,3.369661507,4432.713434,2567.89708,0.754548271,2.03888584,9043.932764,10757.16173,1.48917784,4.023948801,33.559297675324665,10-01-2021 14:00
231,9808.693251,12425.23724,1.595784449,4.312013482,4714.662146,2963.628901,0.804551741,2.174001605,5545.121924,4196.761591,0.948486933,2.562932885,5253.874141,3734.359973,0.901086542,2.434850973,7335.936581,7367.654574,1.247460281,3.370797073,4432.713434,2562.683768,0.754437431,2.038586337,9045.709813,10746.2002,1.489534816,4.024913397,33.51706631398114,10-01-2021 15:00
232,9824.054958,12499.6448,1.6019505,4.328674939,4711.602399,2970.087741,0.806164966,2.178360746,5523.304569,4177.276803,0.947368271,2.559910116,5253.041942,3746.528657,0.903341712,2.440944729,7333.148116,7387.620296,1.250249473,3.378333824,4432.713434,2572.337012,0.756519715,2.044212933,9044.585833,10780.10074,1.49327354,4.035015907,33.538619304963454,10-01-2021 16:00
233,9805.919461,12455.82505,1.600101824,4.32367958,4707.489031,2962.348152,0.805680759,2.177052355,5533.295283,4190.358292,0.949329735,2.565210245,5253.020491,3744.123204,0.90359138,2.441619363,7335.632748,7388.679951,1.251052806,3.380504533,4432.713434,2570.438045,0.75671958,2.044752994,9044.273595,10775.33866,1.49378302,4.036392588,33.51236985060354,10-01-2021 17:00
234,9824.487944,12490.98161,1.601957076,4.328692707,4695.288525,2943.951286,0.803183485,2.170304402,5536.706524,4193.819569,0.94941917,2.565451908,5247.517403,3734.10901,0.902209159,2.437884426,7331.446963,7377.158388,1.249718073,3.376897915,4432.713434,2569.359147,0.756387423,2.043855462,9044.497198,10770.65696,1.493042042,4.03439037,33.51443384191149,10-01-2021 18:00
235,9818.892617,12443.64628,1.597278912,4.31605171,4702.975418,2945.80919,0.802499124,2.168455171,5522.09806,4158.13963,0.944557629,2.552315404,5248.425639,3724.319847,0.900095352,2.432172649,7337.715474,7367.855649,1.247593991,3.371158373,4432.713434,2561.549166,0.754477856,2.038695569,9041.212611,10732.97574,1.488822839,4.022989543,33.4918282617189,10-01-2021 19:00
236,9834.703725,12523.46892,1.603471746,4.332785541,4698.927241,2952.276052,0.803940689,2.172350465,5517.663183,4168.364047,0.94639574,2.557282214,5251.126082,3743.720702,0.902992252,2.440000443,7347.323547,7415.118596,1.252444534,3.384265161,4432.713434,2572.499536,0.756509097,2.044184243,9040.105246,10770.62235,1.492491602,4.032903009,33.52668643572811,10-01-2021 20:00
237,9807.788809,12430.00052,1.59695261,4.315170002,4698.059477,2941.546871,0.802268465,2.167831901,5514.114679,4149.128211,0.943945041,2.550660112,5250.267811,3730.577709,0.901133051,2.434976644,7344.734163,7387.919707,1.2497012,3.376852322,4432.713434,2564.063116,0.755066376,2.040285825,9039.659334,10739.00682,1.489752318,4.025501116,33.489740209369494,10-01-2021 21:00
238,9811.314756,12469.10557,1.601406774,4.327205722,4708.572237,2963.711717,0.806113063,2.178220498,5517.137366,4164.454815,0.946818083,2.55842344,5247.805453,3736.099599,0.902929548,2.439831009,7349.526433,7415.924796,1.253559629,3.387278289,4432.713434,2570.54056,0.756947823,2.045369736,9040.491142,10767.8799,1.493554206,4.035774303,33.49430294342641,10-01-2021 22:00
239,9791.103354,12415.66644,1.595317275,4.310751118,4707.574015,2962.04623,0.804441107,2.173702657,5529.752218,4184.364686,0.947274838,2.55965765,5244.272283,3730.217947,0.900670043,2.43372554,7345.751461,7405.908155,1.250597163,3.379273327,4432.713434,2570.62634,0.755540466,2.041566877,9038.694517,10757.91449,1.490376376,4.027187399,33.53465635333847,10-01-2021 23:00
240,9744.362014,12317.19823,1.590058665,4.296541682,4714.87785,2972.545555,0.806266427,2.178634905,5523.561192,4175.047605,0.946879502,2.5585894,5241.374068,3726.436032,0.900856826,2.434230249,7343.123585,7402.178245,1.251037106,3.380462111,4432.713434,2570.760106,0.756079015,2.043022106,9039.004362,10761.47697,1.491534541,4.03031691,33.519713320802076,11-01-2021 00:00
241,9766.777586,12336.11574,1.588342137,4.291903404,4714.616007,2965.812489,0.803865699,2.172147831,5526.762489,4171.154143,0.944635393,2.552525531,5242.185192,3719.4725,0.89832622,2.427392228,7339.363297,7378.0907,1.246766229,3.368921655,4432.713434,2565.47219,0.753872389,2.03705952,9041.30644,10740.68049,1.487386276,4.019107766,33.54824128017269,11-01-2021 01:00
242,9776.015413,12404.95789,1.596252045,4.313276984,4713.210435,2975.115303,0.806942316,2.180461245,5524.736016,4183.741448,0.948159085,2.562046997,5247.651679,3741.983978,0.902939422,2.439857691,7343.813786,7415.08526,1.252568628,3.384600478,4432.713434,2575.170261,0.756970634,2.045431375,9044.293461,10788.95948,1.494019304,4.037031055,33.549425159367146,11-01-2021 02:00
243,9763.089768,12354.88158,1.592641888,4.303521881,4711.722988,2966.927587,0.805700172,2.177104812,5515.654142,4160.875245,0.94549868,2.554858243,5247.898363,3734.870248,0.901953305,2.437193077,7339.953266,7393.605633,1.250485736,3.378972239,4432.713434,2569.601533,0.756007357,2.042828476,9042.438784,10765.43434,1.492038198,4.031677854,33.520720508800565,11-01-2021 03:00
244,9757.507493,12311.30567,1.587392529,4.289337441,4715.467617,2964.957879,0.804095544,2.172768902,5503.842133,4131.987324,0.940845869,2.542285753,5246.324286,3723.120575,0.899148803,2.429614955,7338.061682,7371.400725,1.246706939,3.368761447,4432.713434,2563.381856,0.753929746,2.037214506,9040.872341,10735.10052,1.487637984,4.019787914,33.52513898070818,11-01-2021 04:00
245,9761.132039,12331.45653,1.589000656,4.293682805,4717.962242,2971.772054,0.805145351,2.175605615,5510.677582,4147.420405,0.942730622,2.547378596,5246.071737,3726.682866,0.899749698,2.431238648,7327.829845,7359.664539,1.246014255,3.366889726,4432.713434,2566.311505,0.754484809,2.038714357,9041.2589,10746.62563,1.488688691,4.022627058,33.53744404383646,11-01-2021 05:00
246,9728.657352,12298.26846,1.58909174,4.293928925,4714.689776,2976.701771,0.806953957,2.1804927,5520.243184,4176.072605,0.947178098,2.559396247,5246.453287,3739.142038,0.9024646,2.438574661,7329.233528,7385.391082,1.249865657,3.377296706,4432.713434,2574.492901,0.756690791,2.044675203,9040.529488,10778.65577,1.492994214,4.034261132,33.54039770963359,11-01-2021 06:00
247,9719.196304,12298.3106,1.588163901,4.291421788,4701.358231,2965.069186,0.805024143,2.175278095,5518.141995,4182.685014,0.947293177,2.559707205,5247.16263,3748.903798,0.903030725,2.440104402,7326.997131,7396.271945,1.250073858,3.377859291,4432.713434,2580.911886,0.757069351,2.045698121,9038.220927,10794.03057,1.493272405,4.03501284,33.58198276109859,11-01-2021 07:00
248,9694.97679,12209.65118,1.580590065,4.270956315,4689.825792,2939.894008,0.800825963,2.163934076,5517.962654,4169.914805,0.944698111,2.552695005,5249.322173,3740.905403,0.9009004,2.434347993,7325.209265,7371.040393,1.246431188,3.368016331,4432.713434,2573.047218,0.754990099,2.040079716,9037.931833,10761.87471,1.48925228,4.024149948,33.57232264776489,11-01-2021 08:00
249,9686.640104,12183.17107,1.578189448,4.26446954,4681.56675,2926.500553,0.798815802,2.158502366,5526.239912,4180.532161,0.945437806,2.554693754,5248.603497,3737.462061,0.900107886,2.432206518,7330.878291,7377.030413,1.246372786,3.367858521,4432.713434,2571.390889,0.754408347,2.038507746,9036.038657,10750.76477,1.48786222,4.020393829,33.56899763458095,11-01-2021 09:00
250,9706.836584,12258.45811,1.582391995,4.275825358,4677.207743,2930.03854,0.798922298,2.15879013,5530.973541,4201.988868,0.947323564,2.559789313,5247.738012,3748.183673,0.900970325,2.434536939,7334.101547,7404.792762,1.248157631,3.3726814,4432.713434,2580.361773,0.755270089,2.040836285,9036.036857,10779.55243,1.489238461,4.024112608,33.627781407720235,11-01-2021 10:00
251,9731.408785,12312.30169,1.585575062,4.284426413,4680.408043,2934.673435,0.799330824,2.159894021,5530.770377,4201.92692,0.947113583,2.559221918,5250.695288,3752.962154,0.901325855,2.435497626,7329.519684,7395.955216,1.247180745,3.370041731,4432.713434,2580.496144,0.755143445,2.040494075,9037.507225,10782.62707,1.48915929,4.023898676,33.63916135065445,11-01-2021 11:00
252,9733.75906,12314.54421,1.58478255,4.282284945,4677.584842,2930.633525,0.798302471,2.157115279,5537.677157,4212.768281,0.947670252,2.560726108,5254.100141,3757.852285,0.901281993,2.435379104,7330.213102,7396.35542,1.246500681,3.368204111,4432.713434,2580.560757,0.754635136,2.03912056,9038.386885,10781.69242,1.488150441,4.02117264,33.659048201002456,11-01-2021 12:00
253,9751.308861,12401.52437,1.593021994,4.304548974,4682.94588,2950.115749,0.802158555,2.167534911,5538.933202,4231.875473,0.95136792,2.570717679,5256.293945,3776.429989,0.904984962,2.445385,7329.610399,7424.381068,1.250914656,3.380131234,4432.713434,2591.202136,0.757409828,2.046618133,9036.428277,10819.8551,1.49324035,4.034926224,33.66304968989438,11-01-2021 13:00
254,9765.804204,12431.79297,1.593558508,4.305998704,4672.246109,2935.775064,0.799695098,2.160878336,5536.483043,4228.875989,0.95023233,2.567649171,5252.67824,3771.599342,0.903689845,2.44188543,7329.728062,7425.123125,1.249954992,3.377538101,4432.713434,2592.137385,0.756862183,2.045138325,9036.708679,10820.02843,1.492051554,4.031713943,33.690410512304915,11-01-2021 14:00
255,9768.152463,12416.09588,1.59145459,4.300313648,4676.918035,2937.228934,0.799290162,2.159784147,5539.309676,4225.997061,0.949234509,2.564952931,5249.730744,3760.463545,0.901778428,2.436720537,7330.001002,7413.017638,1.248071733,3.372449294,4432.713434,2587.489921,0.75565381,2.041873147,9037.746112,10803.55199,1.489802647,4.025637109,33.68988704696111,11-01-2021 15:00
256,9764.376062,12424.68921,1.592865809,4.304126943,4687.885708,2956.891017,0.802177403,2.16758584,5541.021489,4234.761628,0.950658187,2.568799892,5254.610862,3773.363086,0.903686337,2.441875951,7322.362487,7408.337781,1.248293782,3.3730493,4432.713434,2591.175879,0.756548659,2.044291145,9036.878026,10816.48543,1.491427426,4.030027471,33.69347268803724,11-01-2021 16:00
257,9763.003031,12432.13139,1.59333066,4.305383029,4695.032838,2970.060034,0.803800304,2.171971127,5527.3969,4217.093983,0.948787722,2.563745655,5251.801828,3772.694876,0.903602044,2.44164818,7319.450822,7409.642149,1.248396987,3.373328171,4432.713434,2593.976294,0.756937096,2.045340751,9035.438499,10823.13546,1.491982966,4.031528611,33.701634124639,11-01-2021 17:00
258,9769.77078,12472.19762,1.594412827,4.308307182,4696.930115,2981.388893,0.804425265,2.17365985,5530.322784,4233.891007,0.949636372,2.566038815,5252.351559,3783.939991,0.903998473,2.442719383,7321.246672,7430.888978,1.248978946,3.3749007,4432.713434,2602.042533,0.757255493,2.046201099,9037.093897,10850.33566,1.492464175,4.032828898,33.775437916052624,11-01-2021 18:00
259,9752.345837,12396.78187,1.58844207,4.292173436,4698.962928,2974.354036,0.802966423,2.169717873,5524.728599,4210.849366,0.946525795,2.55763364,5249.365426,3766.67692,0.901401919,2.435703161,7323.694921,7412.256853,1.246550515,3.368338768,4432.713434,2593.089859,0.755488416,2.041426233,9038.076573,10819.87606,1.48936922,4.024465936,33.750611199852074,11-01-2021 19:00
260,9733.612928,12375.15899,1.587489647,4.289599866,4698.327517,2978.937114,0.803731804,2.17178603,5534.457094,4234.322941,0.949262795,2.565029363,5246.283787,3768.618481,0.901852138,2.436919711,7328.69707,7434.702669,1.248742984,3.374263099,4432.713434,2598.010149,0.756327282,2.043692954,9041.194129,10843.69132,1.491365615,4.02986045,33.77961930758103,11-01-2021 20:00
261,9734.735841,12392.98519,1.586802644,4.287743497,4695.106938,2980.531665,0.802957611,2.169694063,5543.906722,4258.17866,0.950671089,2.568834753,5245.124282,3774.297994,0.901425956,2.435768112,7322.948297,7435.674154,1.247418244,3.370683483,4432.713434,2603.913247,0.756166912,2.043259616,9042.927273,10862.42909,1.490993585,4.028855176,33.84643328270657,11-01-2021 21:00
