Unnamed: 0,CMP_SPEED_2,POWER_2,FUEL_FLOW_2,CO2_2,CMP_SPEED_1,POWER_1,FUEL_FLOW_1,CO2_1,CMP_SPEED_3,POWER_3,FUEL_FLOW_3,CO2_3,THERMAL_EFF,DATE_TIME
2333,8189.640279,11850.9272,1.678461771,4.400596905,9861.109267,16091.23275,1.917007039,5.026015719,9989.366416,16772.6669,1.993766879,5.227264933,39.1022809626028,08-04-2021 05:00
2334,8184.484444,11818.58658,1.675297609,4.392301094,9862.926393,16071.16627,1.914820724,5.020283629,9965.739589,16679.70715,1.98726296,5.210212935,39.012827760334964,08-04-2021 06:00
2335,8182.878912,11841.43781,1.67726688,4.397464135,9838.000813,16036.20128,1.913189976,5.016008129,9964.600136,16712.13792,1.98954064,5.216184566,39.04393159198837,08-04-2021 07:00
2336,8184.884801,11852.85774,1.680282729,4.405371098,9832.288816,16031.7805,1.915503001,5.022072426,9931.534566,16629.71648,1.987271059,5.210234169,38.89574408422989,08-04-2021 08:00
2337,8179.019473,11814.00773,1.676114453,4.3944427,9848.949066,16045.66605,1.914707129,5.019985806,9941.737129,16624.54368,1.985251545,5.204939401,38.92319998520242,08-04-2021 09:00
2338,8180.836429,11811.10137,1.675152509,4.39192067,9849.313503,16035.70733,1.913183914,5.015992236,9947.509,16629.66389,1.984581153,5.203181765,38.94834029692596,08-04-2021 10:00
2339,8181.204165,11809.13763,1.673949034,4.388765396,9833.534211,15987.09815,1.909132663,5.005370652,9938.77785,16599.79698,1.981484503,5.195062957,38.93914787093559,08-04-2021 11:00
2340,8180.0701,11784.27556,1.673369116,4.387244964,9832.2014,15960.18136,1.908993031,5.005004563,9978.352224,16683.76532,1.987950008,5.21201424,39.008833216331844,08-04-2021 12:00
2341,8182.929874,11836.82614,1.678977429,4.40194886,9845.664008,16056.42831,1.916914344,5.025772689,0.0,0.0,0.0,0.0,,08-04-2021 13:00
2342,8180.229667,11807.8552,1.677159347,4.397182206,9824.394649,15971.18657,1.912073173,5.01308009,0.0,0.0,0.0,0.0,,08-04-2021 14:00
2343,8177.321179,11825.54015,1.678646594,4.401081476,9810.51857,15964.09699,1.911986407,5.012852608,0.0,0.0,0.0,0.0,,08-04-2021 15:00
2344,8188.009717,11802.11436,1.675169556,4.391965363,9789.884047,15842.92018,1.902743718,4.988620092,0.0,0.0,0.0,0.0,,08-04-2021 16:00
2345,8188.945927,11833.60391,1.67919137,4.402509771,9793.368114,15890.97168,1.907726034,5.001682748,0.0,0.0,0.0,0.0,,08-04-2021 17:00
2346,8189.483625,11812.32211,1.676694588,4.395963698,9814.694586,15919.22887,1.908174759,5.002859216,0.0,0.0,0.0,0.0,,08-04-2021 18:00
2347,8190.799095,11806.95212,1.676464774,4.395361173,9810.995603,15899.51391,1.907246377,5.00042518,0.0,0.0,0.0,0.0,,08-04-2021 19:00
2348,8195.371167,11829.99888,1.678902668,4.401752849,9815.39821,15926.33034,1.909738908,5.006960108,0.0,0.0,0.0,0.0,,08-04-2021 20:00
2349,8190.540042,11840.16264,1.678856308,4.401631303,9792.897935,15890.36259,1.906689588,4.998965388,0.0,0.0,0.0,0.0,,08-04-2021 21:00
2350,8188.542965,11807.18113,1.676550512,4.395585959,9782.603173,15829.41612,1.903201826,4.989821163,0.0,0.0,0.0,0.0,,08-04-2021 22:00
2351,8185.568498,11810.43717,1.677803594,4.398871294,9787.761916,15858.85741,1.906096363,4.997410069,0.0,0.0,0.0,0.0,,08-04-2021 23:00
2352,8183.367036,11802.56691,1.676230996,4.394748252,9782.642893,15839.58044,1.90374299,4.991239988,0.0,0.0,0.0,0.0,,09-04-2021 00:00
2353,8180.166852,11756.27718,1.672581518,4.385180036,9783.478308,15795.82822,1.900825554,4.983591044,0.0,0.0,0.0,0.0,,09-04-2021 01:00
2354,8180.192188,11782.5213,1.675985665,4.394105041,9791.117212,15850.42743,1.905745251,4.996489524,0.0,0.0,0.0,0.0,,09-04-2021 02:00
2355,8178.592963,11764.02335,1.673108051,4.386560505,9765.921838,15761.51372,1.8985956,4.977744543,0.0,0.0,0.0,0.0,,09-04-2021 03:00
2356,8179.61207,11783.28517,1.675303063,4.392315393,9785.055677,15835.79133,1.904056842,4.992062846,0.0,0.0,0.0,0.0,,09-04-2021 04:00
2357,8182.887833,11775.9629,1.673292372,4.387043757,9783.647834,15809.87359,1.900825029,4.983589667,0.0,0.0,0.0,0.0,,09-04-2021 05:00
2358,8182.187154,11784.61347,1.675265421,4.392216705,9778.161977,15810.41095,1.902403754,4.987728774,0.0,0.0,0.0,0.0,,09-04-2021 06:00
2359,8183.020094,11789.21006,1.676464495,4.395360439,9770.268851,15793.8001,1.902452331,4.987856135,0.0,0.0,0.0,0.0,,09-04-2021 07:00
2360,8183.643109,11763.35058,1.673755849,4.388258902,9759.725094,15730.31337,1.897630949,4.975215417,0.0,0.0,0.0,0.0,,09-04-2021 08:00
2361,8183.740732,11794.89281,1.678054998,4.399530427,9752.741949,15752.89199,1.901361076,4.984995077,0.0,0.0,0.0,0.0,,09-04-2021 09:00
2362,8180.783029,11760.96437,1.676124269,4.394468434,9722.317285,15639.89191,1.895149141,4.968708605,0.0,0.0,0.0,0.0,,09-04-2021 10:00
2363,8181.804374,11748.14429,1.672391422,4.384681642,9740.687818,15665.91306,1.893479079,4.964330031,0.0,0.0,0.0,0.0,,09-04-2021 11:00
2364,8182.023954,11740.80066,1.673642475,4.387961659,9734.9437,15643.87568,1.894088293,4.965927269,0.0,0.0,0.0,0.0,,09-04-2021 12:00
2365,8185.921121,11766.44021,1.675022101,4.391578765,9736.242934,15665.39611,1.894886792,4.968020776,0.0,0.0,0.0,0.0,,09-04-2021 13:00
2366,8182.605756,11774.95464,1.676456617,4.395339785,9725.089197,15657.41874,1.895369119,4.969285345,0.0,0.0,0.0,0.0,,09-04-2021 14:00
2367,8181.735793,11732.41966,1.672497541,4.384959866,9700.223457,15540.90974,1.887476576,4.948592648,0.0,0.0,0.0,0.0,,09-04-2021 15:00
2368,8183.139506,11778.01443,1.67858137,4.400910469,9705.506259,15610.91663,1.894896075,4.968045117,0.0,0.0,0.0,0.0,,09-04-2021 16:00
2369,8185.283717,11736.81221,1.673029864,4.386355513,9709.850961,15561.73839,1.888951863,4.95246056,0.0,0.0,0.0,0.0,,09-04-2021 17:00
2370,8187.551412,11757.29929,1.67651346,4.395488816,9705.245346,15569.60783,1.891687753,4.959633527,0.0,0.0,0.0,0.0,,09-04-2021 18:00
2371,8194.622643,11787.3224,1.678028342,4.399460539,9694.60041,15554.03122,1.890134841,4.955562096,0.0,0.0,0.0,0.0,,09-04-2021 19:00
2372,8190.580745,11794.83082,1.680082459,4.404846032,9700.738064,15594.8607,1.89435013,4.966613756,0.0,0.0,0.0,0.0,,09-04-2021 20:00
2373,8193.160865,11770.26967,1.67716957,4.397209007,9709.631079,15578.94786,1.892007846,4.960472747,0.0,0.0,0.0,0.0,,09-04-2021 21:00
2374,8192.268054,11773.15564,1.675441228,4.392677636,9702.689811,15562.31073,1.888806475,4.952079382,0.0,0.0,0.0,0.0,,09-04-2021 22:00
2375,8190.579134,11772.47454,1.676779365,4.396185968,9715.508859,15604.43055,1.89303434,4.963164012,0.0,0.0,0.0,0.0,,09-04-2021 23:00
2376,8196.303212,11779.83839,1.677834454,4.398952204,9712.202488,15587.29484,1.892595248,4.962012798,0.0,0.0,0.0,0.0,,10-04-2021 00:00
2377,8191.652136,11765.8987,1.676465252,4.395362425,9720.525076,15606.26229,1.893262764,4.963762895,0.0,0.0,0.0,0.0,,10-04-2021 01:00
2378,8192.122225,11769.01992,1.675525163,4.392897696,9723.534303,15614.53638,1.89242254,4.961559993,0.0,0.0,0.0,0.0,,10-04-2021 02:00
2379,8191.347844,11783.47821,1.678103327,4.399657136,9730.715143,15656.83574,1.896696466,4.972765388,0.0,0.0,0.0,0.0,,10-04-2021 03:00
2380,8184.061968,11747.55179,1.674370842,4.389871292,9741.0581,15661.81934,1.895615408,4.969931067,0.0,0.0,0.0,0.0,,10-04-2021 04:00
2381,8182.531173,11759.19332,1.676997252,4.396757224,9747.613132,15700.84675,1.899896071,4.981154122,0.0,0.0,0.0,0.0,,10-04-2021 05:00
2382,8181.542377,11738.51397,1.676884764,4.396462302,9742.011807,15667.03178,1.8993786,4.979797416,0.0,0.0,0.0,0.0,,10-04-2021 06:00
2383,8180.125542,11744.97106,1.675795492,4.393606445,9747.483438,15690.44477,1.898852454,4.978417964,0.0,0.0,0.0,0.0,,10-04-2021 07:00
2384,8183.080529,11723.67383,1.674559646,4.390366299,9759.260756,15688.73117,1.899109725,4.979092479,0.0,0.0,0.0,0.0,,10-04-2021 08:00
2385,8181.716899,11719.45032,1.673446888,4.387448868,9755.277538,15675.93799,1.897481319,4.974823117,0.0,0.0,0.0,0.0,,10-04-2021 09:00
2386,8183.706385,11724.81601,1.67460037,4.390473071,9765.800582,15706.48304,1.900211873,4.981982093,0.0,0.0,0.0,0.0,,10-04-2021 10:00
2387,8187.82847,11743.75496,1.67422591,4.38949131,9755.494754,15686.30445,1.897160406,4.973981747,0.0,0.0,0.0,0.0,,10-04-2021 11:00
2388,8183.869718,11744.82625,1.677524486,4.398139527,9764.992369,15731.80378,1.903552687,4.990741051,0.0,0.0,0.0,0.0,,10-04-2021 12:00
2389,8189.785705,11748.63785,1.675209744,4.392070731,9751.951648,15678.22066,1.897489341,4.974844149,0.0,0.0,0.0,0.0,,10-04-2021 13:00
2390,8192.137906,11789.67539,1.679989459,4.404602203,9750.480924,15720.03014,1.902133533,4.987020307,0.0,0.0,0.0,0.0,,10-04-2021 14:00
2391,8195.08577,11783.12268,1.681238383,4.407876637,9728.836407,15647.47111,1.899741889,4.980749887,0.0,0.0,0.0,0.0,,10-04-2021 15:00
2392,8188.326609,11755.80539,1.677447344,4.397937276,9730.241041,15636.17318,1.897005996,4.973576913,0.0,0.0,0.0,0.0,,10-04-2021 16:00
2393,8183.408167,11717.88612,1.674679135,4.390679578,9736.136119,15620.3634,1.895723439,4.970214301,0.0,0.0,0.0,0.0,,10-04-2021 17:00
2394,8183.804372,11726.93868,1.67283639,4.385848263,9742.924304,15644.22718,1.894405929,4.966760049,0.0,0.0,0.0,0.0,,10-04-2021 18:00
2395,8183.825281,11750.70682,1.677260317,4.397446929,9747.563895,15690.1138,1.900283196,4.982169088,0.0,0.0,0.0,0.0,,10-04-2021 19:00
2396,8178.893488,11732.01597,1.674347253,4.389809447,9744.272604,15670.86102,1.897374148,4.974542137,0.0,0.0,0.0,0.0,,10-04-2021 20:00
2397,8179.619078,11719.08039,1.672424647,4.384768753,9738.297723,15634.36616,1.893911006,4.965462458,0.0,0.0,0.0,0.0,,10-04-2021 21:00
2398,8177.324879,11702.71559,1.671984626,4.383615104,9714.791287,15558.30613,1.89008864,4.955440966,0.0,0.0,0.0,0.0,,10-04-2021 22:00
2399,8178.207164,11730.06336,1.674599443,4.39047064,9699.664721,15547.93488,1.890198771,4.955729708,0.0,0.0,0.0,0.0,,10-04-2021 23:00
2400,8180.993553,11758.94152,1.677832647,4.398947465,9701.502771,15582.13989,1.893687794,4.964877241,0.0,0.0,0.0,0.0,,11-04-2021 00:00
2401,8176.845949,11706.98652,1.672188221,4.38414889,9707.454101,15546.06091,1.889327092,4.953444336,0.0,0.0,0.0,0.0,,11-04-2021 01:00
2402,8172.191438,11743.85787,1.677231358,4.397371003,9717.438494,15636.12178,1.897498475,4.974868098,0.0,0.0,0.0,0.0,,11-04-2021 02:00
2403,8168.981446,11698.10309,1.671475585,4.382280499,9726.132877,15608.93675,1.892907009,4.962830174,0.0,0.0,0.0,0.0,,11-04-2021 03:00
2404,8170.503053,11744.86255,1.676666238,4.395889369,9699.005037,15588.95353,1.893759963,4.965066454,0.0,0.0,0.0,0.0,,11-04-2021 04:00
2405,8175.695652,11727.74709,1.675416863,4.392613756,9702.213708,15560.57188,1.891917686,4.960236364,0.0,0.0,0.0,0.0,,11-04-2021 05:00
2406,8183.322961,11755.1699,1.678067513,4.399563239,9712.214702,15597.83238,1.894907456,4.968074955,0.0,0.0,0.0,0.0,,11-04-2021 06:00
2407,8180.692038,11748.92639,1.678115544,4.399689166,9701.982795,15571.43827,1.893816158,4.965213785,0.0,0.0,0.0,0.0,,11-04-2021 07:00
2408,8187.313924,11760.07268,1.67588829,4.393849744,9709.375845,15579.07464,1.890837805,4.957405129,0.0,0.0,0.0,0.0,,11-04-2021 08:00
2409,8182.653484,11750.75145,1.676273655,4.394860095,9698.219854,15553.53144,1.890517149,4.956564431,0.0,0.0,0.0,0.0,,11-04-2021 09:00
2410,8184.263209,11776.81028,1.677852758,4.399000193,9693.748249,15567.73214,1.891081287,4.958043493,0.0,0.0,0.0,0.0,,11-04-2021 10:00
2411,8183.294534,11762.32767,1.6765809,4.395665632,9688.303143,15538.15035,1.888983689,4.952544001,0.0,0.0,0.0,0.0,,11-04-2021 11:00
2412,8182.153799,11760.0475,1.675985044,4.394103415,9698.25457,15564.60302,1.889966137,4.955119786,0.0,0.0,0.0,0.0,,11-04-2021 12:00
2413,8183.996901,11764.33451,1.675525882,4.392899583,9696.908931,15558.66549,1.888711657,4.951830788,0.0,0.0,0.0,0.0,,11-04-2021 13:00
2414,8186.086935,11780.41947,1.680217124,4.405199097,9701.019751,15589.93531,1.894655427,4.967414184,0.0,0.0,0.0,0.0,,11-04-2021 14:00
2415,8186.585926,11775.03511,1.677942488,4.399235447,9711.046705,15606.46651,1.893503521,4.964394112,0.0,0.0,0.0,0.0,,11-04-2021 15:00
2416,8187.816329,11767.98575,1.674600167,4.390472539,9710.846116,15588.40682,1.889169974,4.953032404,0.0,0.0,0.0,0.0,,11-04-2021 16:00
2417,8187.905308,11809.98849,1.68020381,4.405164189,9730.495455,15696.97622,1.898698454,4.978014205,0.0,0.0,0.0,0.0,,11-04-2021 17:00
2418,8188.987687,11774.09978,1.675287971,4.392275826,9738.906998,15669.0644,1.894300192,4.966482827,0.0,0.0,0.0,0.0,,11-04-2021 18:00
2419,8186.591056,11757.01204,1.674620738,4.390526471,9745.175169,15673.76236,1.895100147,4.968580153,10000.0,16685.45532,1.991431159,5.221141134,38.944587776880994,11-04-2021 19:00
2420,8188.913512,11813.80946,1.68087947,4.406935637,9764.11548,15789.49873,1.904499468,4.993223326,9999.401581,16753.46016,1.998122302,5.238683996,38.97236819781555,11-04-2021 20:00
2421,8187.90362,11792.09051,1.677264824,4.397458746,9765.319023,15766.19008,1.900802041,4.983529399,10000.0,16728.21817,1.994228114,5.228474202,38.989637403935944,11-04-2021 21:00
2422,8184.442068,11792.38847,1.678347719,4.400297883,9768.708746,15788.91673,1.903322705,4.990138082,9964.931864,16643.32125,1.990332548,5.218260792,38.86768710260533,11-04-2021 22:00
2423,8183.438546,11781.93052,1.676574416,4.395648632,9752.636888,15734.2541,1.898980929,4.9787548,9987.710653,16695.64724,1.992152339,5.223031928,38.95426920707285,11-04-2021 23:00
2424,8190.012837,11816.84427,1.680325698,4.405483756,9748.643784,15746.7251,1.901132587,4.984396026,9974.54745,16684.33792,1.992981413,5.225205597,38.91168843514857,12-04-2021 00:00
2425,8188.185368,11786.1796,1.676899501,4.396500941,9750.919377,15719.17355,1.898086399,4.976409519,9986.857678,16681.86548,1.991352017,5.22093364,38.93775636799741,12-04-2021 01:00
2426,8187.871842,11786.45111,1.675151538,4.391918126,9756.441196,15731.93093,1.896769092,4.972955799,9997.498732,16710.74832,1.990908339,5.219770402,39.01386525081948,12-04-2021 02:00
2427,8186.377284,11793.94539,1.676133842,4.394493534,9751.396258,15732.23319,1.897240097,4.97419068,9980.602199,16678.73164,1.989502188,5.216083751,38.96663888292966,12-04-2021 03:00
2428,8183.95633,11799.69767,1.676707466,4.395997461,9755.018239,15756.72157,1.898880157,4.978490596,9977.100532,16684.34721,1.989990848,5.217364922,38.970186751550415,12-04-2021 04:00
2429,8183.32379,11795.92695,1.67840465,4.400447145,9736.668748,15707.96874,1.898165259,4.976616274,9964.860777,16650.15798,1.990421414,5.218493783,38.88191710785463,12-04-2021 05:00
2430,8186.710127,11779.56064,1.674806461,4.391013402,9745.698025,15697.78822,1.894798179,4.967788453,9957.198468,16592.1433,1.984050884,5.201791503,38.87084938679212,12-04-2021 06:00
2431,8184.352533,11808.65394,1.678717533,4.401267463,9742.592754,15734.3625,1.899069989,4.978988299,9967.723164,16670.58543,1.990948086,5.219874611,38.91932168400895,12-04-2021 07:00
2432,8187.976187,11830.93507,1.681159102,4.407668777,9756.171126,15788.96419,1.903370039,4.990262185,9969.362981,16692.93982,1.993248403,5.225905591,38.92653523342251,12-04-2021 08:00
2433,8193.637086,11830.05384,1.679658504,4.403734504,9764.545388,15789.73068,1.901695711,4.985872425,9970.73809,16674.41352,1.990409225,5.218461825,38.9387977814463,12-04-2021 09:00
2434,8201.672434,11852.9352,1.681978003,4.409815775,9794.252105,15874.5136,1.907484814,5.001050317,9988.648679,16728.1553,1.99443338,5.229012368,38.98547809117544,12-04-2021 10:00
2435,8190.33927,11819.82622,1.677964281,4.399292586,9802.17446,15889.10059,1.906530737,4.998548914,9978.17612,16691.75031,1.990241251,5.21802143,38.98257319414779,12-04-2021 11:00
2436,8193.784622,11860.66842,1.68192906,4.409687456,9796.699551,15914.4904,1.909183528,5.005504011,9993.685675,16778.98419,1.996599208,5.234690744,39.061518047432656,12-04-2021 12:00
2437,8196.049445,11863.49811,1.681548321,4.408689234,9808.289667,15941.68058,1.910240529,5.008275259,9974.825575,16721.58651,1.992584611,5.224165259,39.00632680634557,12-04-2021 13:00
2438,8197.087462,11862.29026,1.682970847,4.412418816,9805.188742,15931.36282,1.911355915,5.011199582,9995.519941,16777.61151,1.997841193,5.237946985,39.03404131044451,12-04-2021 14:00
2439,8193.536697,11860.77476,1.681470547,4.408485324,9802.987598,15932.33892,1.90980483,5.007132941,9992.743838,16778.27238,1.996145781,5.233501948,39.068733447992074,12-04-2021 15:00
2440,8192.316763,11842.4083,1.67970822,4.403864849,9797.383745,15897.97954,1.907295405,5.000553723,9984.726796,16734.83965,1.993039555,5.225358034,39.02833142099515,12-04-2021 16:00
2441,8196.662437,11837.61382,1.678647401,4.401083591,9791.641163,15861.73666,1.904275301,4.992635603,9989.631204,16726.81657,1.99168407,5.221804218,39.036169177863854,12-04-2021 17:00
2442,8196.306559,11855.03627,1.680186794,4.405119577,9787.959712,15874.32724,1.90539503,4.995571313,10000.0,16780.58399,1.995266456,5.231196529,39.09133628418646,12-04-2021 18:00
2443,8195.806719,11865.40793,1.680417174,4.405723589,9791.917793,15898.51153,1.906292319,4.997923828,10000.0,16795.64471,1.995582775,5.232025855,39.12021918549182,12-04-2021 19:00
2444,8196.215938,11855.58621,1.680908289,4.407011196,9799.01617,15907.87103,1.90817766,5.002866822,10000.0,16782.22858,1.996097203,5.233374584,39.078896603808374,12-04-2021 20:00
2445,8197.888144,11893.81167,1.682557457,4.411334988,9792.183987,15927.46272,1.908068671,5.002581074,10000.0,16826.26114,1.997473923,5.236984075,39.15442525823488,12-04-2021 21:00
2446,8194.753666,11851.81555,1.676857468,4.396390739,9790.488423,15876.48553,1.901886661,4.986373059,9996.866451,16768.12618,1.990662921,5.219126966,39.15264919439084,12-04-2021 22:00
2447,8194.046239,11876.32416,1.682527969,4.411257677,9793.509903,15923.81404,1.909169617,5.005467538,9996.019589,16805.57605,1.997591912,5.237293419,39.10398156619138,12-04-2021 23:00
2448,8192.368002,11836.96814,1.676486219,4.395417396,9795.832189,15880.7858,1.90281192,4.988798906,9993.349812,16747.13945,1.990161006,5.217811044,39.11350820686193,13-04-2021 00:00
2449,8198.319573,11853.7286,1.678354325,4.400315204,9812.234799,15929.58691,1.906592027,4.998709602,10000.0,16769.39699,1.992319883,5.223471194,39.12305173083301,13-04-2021 01:00
2450,8197.897436,11881.19626,1.681062231,4.407414801,9804.792021,15944.9773,1.908334615,5.003278326,10000.0,16808.84838,1.995634695,5.232161981,39.14995443673002,13-04-2021 02:00
2451,8203.712487,11915.09188,1.683971353,4.415041947,9792.146147,15934.57458,1.90838497,5.003410347,10000.0,16834.5429,1.997709681,5.237602185,39.16907372343616,13-04-2021 03:00
2452,8199.975475,11896.81148,1.683137623,4.412856071,9770.22743,15865.25951,1.90480608,4.994027201,9966.718103,16730.05343,1.992130363,5.222974311,39.03497630475086,13-04-2021 04:00
2453,8195.68226,11836.58911,1.676448048,4.39531732,9760.096657,15773.96012,1.896601822,4.97251725,9950.684232,16617.11443,1.982552338,5.197862611,38.95877532126007,13-04-2021 05:00
2454,8201.958167,11885.63834,1.682090399,4.410110455,9749.085663,15787.87455,1.89994648,4.981286286,9946.1053,16650.31018,1.987185924,5.210010961,38.945579743271594,13-04-2021 06:00
2455,8203.709443,11917.11008,1.684040798,4.415224018,9732.69344,15774.45458,1.898860276,4.978438472,9990.370286,16809.73354,1.99629397,5.233890468,39.13908615534756,13-04-2021 07:00
2456,8204.826571,11881.33355,1.680886821,4.406954909,9731.564036,15725.21214,1.895231128,4.968923558,9974.694984,16713.44741,1.989855264,5.217009448,39.04081702721698,13-04-2021 08:00
2457,8203.752884,11903.05313,1.682198031,4.410392645,9720.583384,15723.7569,1.894857856,4.967944914,9989.116799,16786.58788,1.993941821,5.227723597,39.13130152328972,13-04-2021 09:00
2458,8201.579743,11865.6538,1.678180503,4.399859476,9721.88727,15687.19723,1.891151755,4.958228243,9957.507628,16653.079,1.984343933,5.20255982,39.0078434991837,13-04-2021 10:00
2459,8203.574249,11908.86553,1.68167705,4.409026735,9702.079684,15678.47067,1.891114898,4.958131613,9948.83868,16679.38068,1.986443757,5.208065146,39.02815261618603,13-04-2021 11:00
2460,8209.135725,11907.63278,1.681378214,4.408243246,9705.223491,15669.41102,1.89048361,4.956476499,9934.713132,16618.75046,1.982684103,5.198208073,38.960021615850046,13-04-2021 12:00
2461,8207.245773,11881.16271,1.679103932,4.402280526,9689.341871,15599.79809,1.885893381,4.944441821,9899.833587,16492.18197,1.974710062,5.177301706,38.81942746879666,13-04-2021 13:00
2462,8204.135774,11895.58606,1.679257557,4.402683301,9693.737519,15637.12222,1.887233366,4.947954998,9918.866324,16574.36136,1.978606843,5.187518299,38.93602781034067,13-04-2021 14:00
2463,8203.57284,11897.67398,1.67966386,4.403748547,9701.227028,15662.3328,1.889084641,4.952808679,9924.886039,16596.44428,1.980322656,5.192016823,38.954124060408,13-04-2021 15:00
2464,8206.441915,11903.36214,1.682063012,4.410038653,9705.681218,15676.54585,1.892268205,4.961155356,9938.973681,16636.30395,1.985138901,5.204644071,38.95294462192569,13-04-2021 16:00
2465,8201.491798,11888.44339,1.679757855,4.403994984,9694.037578,15639.21723,1.888515899,4.951317549,9956.674549,16681.90183,1.986274428,5.207621201,39.03737950094933,13-04-2021 17:00
2466,8208.000911,11910.13549,1.681152301,4.407650946,9695.577628,15648.50853,1.888881416,4.952275862,9982.513762,16760.72281,1.990697981,5.219218886,39.134673485423605,13-04-2021 18:00
2467,8211.876814,11936.51623,1.684711519,4.416982516,9692.741057,15663.83552,1.891825819,4.959995508,9975.554136,16765.23407,1.993069393,5.225436262,39.09863073605897,13-04-2021 19:00
2468,8209.302285,11929.28858,1.68307892,4.412702162,9684.031008,15637.93305,1.889008103,4.952608011,9976.807233,16766.99169,1.991810203,5.222134913,39.12744983603053,13-04-2021 20:00
2469,8209.31574,11895.22683,1.680602903,4.406210531,9683.126738,15595.42422,1.8863711,4.945694308,9975.330903,16717.32533,1.988797827,5.214237055,39.07063811675246,13-04-2021 21:00
2470,8204.022104,11902.69965,1.683286021,4.41324514,9682.428536,15622.66379,1.890428397,4.956331741,9945.232821,16663.42448,1.988221413,5.212725811,38.955955198252845,13-04-2021 22:00
2471,8199.032395,11883.90624,1.680074524,4.404825226,9675.545979,15593.26739,1.886474451,4.945965272,9945.621007,16654.32005,1.9854037,5.205338322,38.98992738690872,13-04-2021 23:00
2472,8202.182927,11876.44592,1.678994073,4.401992496,9676.11434,15575.52838,1.884824917,4.941640519,9938.210111,16612.21797,1.982171577,5.19686433,38.95477708262017,14-04-2021 00:00
2473,8195.779244,11880.60868,1.680861898,4.406889567,9689.249169,15639.02599,1.890381648,4.956209177,9927.407904,16611.07016,1.983974186,5.201590418,38.916694251580196,14-04-2021 01:00
2474,8192.614899,11878.95879,1.680705555,4.406479665,9675.269712,15608.872,1.888599796,4.951537509,9925.478471,16614.50085,1.984110811,5.20194862,38.922051389800515,14-04-2021 02:00
2475,8195.610379,11857.97495,1.67653417,4.395543115,9665.717276,15543.96286,1.881746598,4.93356977,9960.027691,16670.37587,1.984283857,5.202402313,39.049541570635775,14-04-2021 03:00
2476,8195.952386,11876.22044,1.681281922,4.407990787,9648.691297,15525.03831,1.884603011,4.941058725,9950.901139,16671.85279,1.988452656,5.213332085,38.971126409395346,14-04-2021 04:00
2477,8194.257722,11870.53815,1.680297625,4.405410155,9662.844957,15562.04682,1.886249877,4.945376483,9977.588202,16744.64668,1.992017884,5.222679411,39.07123166505443,14-04-2021 05:00
2478,8189.887344,11847.17788,1.67875598,4.401368265,9674.484188,15580.11405,1.887531041,4.948735444,9995.070531,16777.79774,1.994101527,5.228142315,39.10767842900726,14-04-2021 06:00
2479,8195.399108,11844.09619,1.676630028,4.395794436,9660.586892,15519.66215,1.881906028,4.933987766,9989.872871,16737.73991,1.989365978,5.215726635,39.10717777016116,14-04-2021 07:00
2480,8193.556415,11846.77086,1.676328901,4.395004939,9658.94899,15523.2123,1.881594769,4.933171704,9993.997641,16758.81613,1.99000745,5.21740845,39.14379972697758,14-04-2021 08:00
2481,8191.814579,11837.23344,1.677182437,4.397242742,9680.631028,15578.59244,1.88669389,4.946540598,10000.0,16770.66928,1.992563135,5.224108952,39.12124348467798,14-04-2021 09:00
2482,8191.095968,11864.19173,1.679300165,4.402795009,9675.508518,15598.56225,1.888153911,4.950368486,9986.347018,16771.76398,1.993023669,5.225316384,39.11475665717376,14-04-2021 10:00
2483,8191.127245,11821.50577,1.675205606,4.392059882,9696.661233,15602.62212,1.887104838,4.947618023,9970.883652,16669.30795,1.985637765,5.205951995,39.0204157784372,14-04-2021 11:00
2484,8190.533559,11871.90835,1.681245903,4.407896351,9704.930783,15691.50132,1.895283531,4.969060949,9958.596232,16706.37458,1.990810316,5.219513406,39.00557451995192,14-04-2021 12:00
2485,8194.541958,11826.56041,1.676009793,4.3941683,9717.58556,15655.64917,1.890781534,4.957257598,9955.260097,16620.3331,1.983182675,5.19951523,38.95393638428312,14-04-2021 13:00
2486,8194.86524,11860.07452,1.680757729,4.406616455,9698.412368,15646.41373,1.893003076,4.963082046,9963.816707,16689.66406,1.990099258,5.217649153,38.98048193102437,14-04-2021 14:00
2487,8194.947981,11853.02679,1.678627914,4.401032499,9704.781727,15652.30095,1.891502429,4.959147643,9960.039005,16667.35121,1.986771269,5.208923818,38.993575800418476,14-04-2021 15:00
2488,8199.868889,11883.37414,1.68350972,4.413831636,9733.178033,15756.52382,1.900858534,4.983677511,0.0,0.0,0.0,0.0,,14-04-2021 16:00
2489,8205.907516,11867.79553,1.680432325,4.40576331,9742.206127,15740.5737,1.897733109,4.975483261,0.0,0.0,0.0,0.0,,14-04-2021 17:00
2490,8206.925503,11891.70693,1.68290213,4.412238653,9745.27468,15776.26036,1.900813045,4.983558248,0.0,0.0,0.0,0.0,,14-04-2021 18:00
2491,8206.730948,11847.95944,1.679297957,4.402789221,9758.703466,15759.96483,1.899193491,4.979312095,0.0,0.0,0.0,0.0,,14-04-2021 19:00
2492,8204.452592,11860.75797,1.681460959,4.408460186,9750.844734,15763.7664,1.900900069,4.983786409,0.0,0.0,0.0,0.0,,14-04-2021 20:00
2493,8203.997083,11876.717,1.683654388,4.414210926,9750.065685,15784.31656,1.903309385,4.990103161,0.0,0.0,0.0,0.0,,14-04-2021 21:00
