Unnamed: 0,CMP_SPEED_1,POWER_1,FUEL_FLOW_1,CO2_1,CMP_SPEED_2,POWER_2,FUEL_FLOW_2,CO2_2,CMP_SPEED_3,POWER_3,FUEL_FLOW_3,CO2_3,CMP_SPEED_4,POWER_4,FUEL_FLOW_4,CO2_4,CMP_SPEED_5,POWER_5,FUEL_FLOW_5,CO2_5,CMP_SPEED_6,POWER_6,FUEL_FLOW_6,CO2_6,CMP_SPEED_7,POWER_7,FUEL_FLOW_7,CO2_7,CMP_SPEED_8,POWER_8,FUEL_FLOW_8,CO2_8,THERMAL_EFF,DATE_TIME
2308,4836.884274,3723.396593,0.977849938,2.665700084,9959.841197,15198.70909,1.931411831,5.265188944,9282.302557,13426.95368,1.819614369,4.960419783,7513.562451,9054.631755,1.482131383,4.040413154,0.0,0.0,0.0,0.0,9807.120324,14754.79804,1.887465296,5.145387041,9977.603658,15179.08119,1.92344705,5.24347629,6426.260317,6752.583744,1.28575726,3.505080998,24.39537764787455,07-04-2021 04:00
2309,4847.094757,3735.35304,0.979264753,2.669556989,9987.632328,15255.12277,1.934993836,5.274953785,9274.959709,13392.91157,1.817366752,4.954292591,7512.187301,9041.035226,1.481055615,4.037480522,0.0,0.0,0.0,0.0,9819.893437,14771.8337,1.888568559,5.148394629,9951.575552,15094.23192,1.918092392,5.228879046,6430.858749,6753.626179,1.285861627,3.505365512,24.39716334466809,07-04-2021 05:00
2310,4843.558416,3733.592885,0.979804881,2.671029421,9975.562792,15242.113,1.935644601,5.276727826,9259.209061,13369.12911,1.817060157,4.95345679,7509.782639,9046.411193,1.482598577,4.041686764,0.0,0.0,0.0,0.0,9829.044017,14813.53095,1.892592683,5.159364723,9961.191188,15137.83384,1.922237874,5.240179974,6440.955002,6782.641903,1.289459273,3.515172993,24.43361974459807,07-04-2021 06:00
2311,4870.996035,3786.402365,0.985678798,2.687042208,9960.699286,15217.46634,1.933196456,5.270053979,9261.958161,13389.73286,1.817558572,4.95481551,7513.170544,9063.80531,1.483286554,4.043562247,0.0,0.0,0.0,0.0,9828.225603,14825.5513,1.892530485,5.159195168,9962.215344,15154.48418,1.922470544,5.240814251,6448.848057,6807.524054,1.291089087,3.519616001,24.492297507235303,07-04-2021 07:00
2312,4880.258868,3800.077918,0.986922545,2.690432765,9983.727865,15268.25385,1.935642422,5.276721885,9256.931301,13368.8293,1.815518521,4.949254163,7516.903251,9066.73476,1.482986374,4.042743931,0.0,0.0,0.0,0.0,9806.954323,14761.12041,1.887807598,5.146320186,9941.015634,15089.0248,1.917604928,5.22755018,6442.153099,6789.19334,1.288914275,3.513687284,24.467561845116556,07-04-2021 08:00
2313,4864.769024,3773.25926,0.982851003,2.679333403,9970.152161,15225.16529,1.931280188,5.264830073,9261.554671,13375.37545,1.81440583,4.946220872,7522.473474,9075.874565,1.482421857,4.041205011,0.0,0.0,0.0,0.0,9794.07759,14721.14976,1.88370122,5.135125857,9927.951128,15047.91688,1.913452614,5.216230627,6454.376252,6812.43048,1.289904519,3.516386772,24.53245839387009,07-04-2021 09:00
2314,4861.5169,3781.204195,0.985187228,2.685702146,9968.987361,15273.43679,1.936984926,5.280381662,9261.535216,13420.37872,1.819842352,4.961041283,7525.681105,9113.796627,1.487471072,4.054969591,0.0,0.0,0.0,0.0,9798.239525,14780.89077,1.889966092,5.152204419,9951.39689,15160.07953,1.923109011,5.242554766,6471.494415,6871.849268,1.297040435,3.535839871,24.610286031384774,07-04-2021 10:00
2315,4864.433789,3777.847738,0.983474891,2.681034174,9949.634599,15187.67893,1.929094883,5.258872751,9269.08152,13409.71596,1.81687555,4.952953534,7529.823196,9102.689996,1.484717859,4.047464102,0.0,0.0,0.0,0.0,9802.551513,14758.6851,1.886272154,5.142134438,9942.549106,15102.55759,1.917091581,5.226150752,6448.729911,6808.627914,1.289639167,3.515663398,24.523809755503834,07-04-2021 11:00
2316,4848.884426,3757.09169,0.982029078,2.677092766,9926.283256,15150.96932,1.928680473,5.257743033,9272.614989,13440.52629,1.820786418,4.963614886,7531.47835,9121.253981,1.487689383,4.055564723,0.0,0.0,0.0,0.0,9801.238387,14779.65233,1.889415256,5.150702794,9916.692652,15059.53332,1.916192673,5.223700254,6457.603279,6838.275728,1.293643728,3.526580165,24.55435173424634,07-04-2021 12:00
2317,4856.696733,3762.446919,0.981495837,2.675639107,9912.129257,15081.93094,1.922176785,5.240013442,9259.207295,13378.37473,1.814587695,4.946716653,7530.520119,9099.914549,1.484310652,4.046354024,0.0,0.0,0.0,0.0,9826.231903,14813.35973,1.88945271,5.150804896,9934.335796,15074.09738,1.915067756,5.220633639,6467.281195,6844.650838,1.292778225,3.524220733,24.593697221931208,07-04-2021 13:00
2318,4865.908247,3782.80196,0.984140748,2.682849355,9918.198842,15113.69286,1.92459515,5.246606106,9278.742326,13442.62947,1.819338414,4.959667508,7530.291617,9109.478485,1.485388948,4.049293548,0.0,0.0,0.0,0.0,9818.027032,14807.84857,1.889552809,5.151077776,9904.284212,15010.90144,1.911483738,5.210863309,6470.774848,6859.665109,1.294420705,3.528698268,24.616370200346104,07-04-2021 14:00
2319,4840.652712,3745.843973,0.979687725,2.670710043,9927.961709,15158.7947,1.927443727,5.254371563,9281.63574,13467.42844,1.82089667,4.963915443,7531.931841,9125.851519,1.48669956,4.052866386,0.0,0.0,0.0,0.0,9819.901375,14831.85883,1.891080954,5.155243626,9911.635729,15048.43081,1.913737187,5.217006396,6474.740226,6877.764286,1.296031895,3.533090505,24.650637200261382,07-04-2021 15:00
2320,4818.591408,3710.439121,0.97598554,2.660617582,9895.477888,15085.63261,1.924005693,5.244999196,9298.993615,13521.07393,1.825545036,4.976587274,7538.143563,9146.677469,1.489273914,4.059884287,0.0,0.0,0.0,0.0,9826.910303,14861.864,1.89413314,5.163564136,9910.748355,15057.99608,1.915490482,5.221786025,6464.077126,6860.087518,1.295211256,3.530853375,24.60286015922569,07-04-2021 16:00
2321,4829.673827,3718.439057,0.975831087,2.66019653,9906.393352,15073.07277,1.921188352,5.237318892,9309.535621,13510.42825,1.822827577,4.969179255,7533.128567,9109.724192,1.484729912,4.04749696,0.0,0.0,0.0,0.0,9827.905038,14823.63292,1.889696681,5.151469983,9904.577576,15001.63812,1.909969279,5.206734768,6466.571231,6845.991555,1.292469456,3.523379002,24.60439113585614,07-04-2021 17:00
2322,4809.422583,3700.652382,0.974094786,2.65546323,9919.662709,15161.24213,1.927549352,5.254659506,9323.054912,13594.39594,1.829212231,4.986584351,7530.98551,9138.592007,1.487603527,4.055330673,0.0,0.0,0.0,0.0,9840.271893,14908.41665,1.895889795,5.168352926,9882.588703,14996.49493,1.910365088,5.207813776,6458.89733,6856.596879,1.29403391,3.527643833,24.612714349505225,07-04-2021 18:00
2323,4781.068385,3637.751884,0.966037125,2.633497375,9939.45314,15164.20945,1.927043441,5.253280349,9328.312813,13562.53327,1.826386754,4.978881868,7528.683852,9102.153396,1.484127511,4.045854766,0.0,0.0,0.0,0.0,9867.594034,14931.36548,1.896636314,5.170387997,9882.615226,14948.78933,1.906622974,5.197612461,6442.827372,6798.665164,1.288296886,3.512004231,24.51343925441123,07-04-2021 19:00
2324,4766.484598,3612.803355,0.961988406,2.622460232,9933.919325,15140.83887,1.923665006,5.244070454,9323.798031,13543.77751,1.823300856,4.970469453,7524.872319,9089.369484,1.481620035,4.039019178,0.0,0.0,0.0,0.0,9880.028557,14954.69749,1.896236509,5.169298095,9864.323076,14892.21326,1.901111762,5.182588439,6443.500699,6797.200834,1.286835117,3.508019326,24.53599925660437,07-04-2021 20:00
2325,4772.943502,3636.268231,0.965593919,2.632289158,9963.407189,15262.71425,1.93269405,5.268684377,9315.146845,13562.76755,1.825935328,4.977651242,7530.610907,9130.417489,1.486024224,4.051025363,0.0,0.0,0.0,0.0,9882.595554,15005.49053,1.900824896,5.18180642,9834.93153,14858.84547,1.900302097,5.180381225,6435.402094,6801.506722,1.288166247,3.511648097,24.526171910148665,07-04-2021 21:00
2326,4808.998356,3685.803338,0.972059927,2.649916035,9964.52515,15233.34201,1.931615782,5.26574493,9313.485037,13528.30871,1.824309388,4.973218793,7525.724312,9097.781703,1.484040639,4.045617944,0.0,0.0,0.0,0.0,9871.439302,14945.25937,1.897841826,5.173674322,9821.403975,14792.71823,1.896869763,5.171024398,6423.4228,6759.13147,1.284796261,3.502461235,24.437297819284066,07-04-2021 22:00
2327,4849.249985,3761.082881,0.981617223,2.675970016,9967.262456,15263.45661,1.93440713,5.273354377,9318.031553,13560.09177,1.827124768,4.980893753,7520.377306,9099.714952,1.484830257,4.047770509,0.0,0.0,0.0,0.0,9853.385366,14920.49494,1.897079575,5.171596362,9839.849016,14863.58808,1.902240206,5.185664673,6407.674507,6736.90252,1.283362411,3.498552442,24.3841432088768,07-04-2021 23:00
2328,4849.978378,3772.624741,0.98326773,2.680469435,9926.755722,15189.37004,1.930143012,5.261730036,9339.366572,13644.76844,1.833295089,4.997714561,7526.590333,9134.475799,1.487957033,4.05629436,0.0,0.0,0.0,0.0,9857.914236,14964.11908,1.900283098,5.180329434,9842.086592,14901.71968,1.905204955,5.193746823,6395.580992,6727.30806,1.282810015,3.497046562,24.359901368786353,08-04-2021 00:00
2329,4866.737336,3790.660553,0.985335892,2.686107418,9916.435053,15129.84842,1.92620602,5.250997469,9337.32656,13609.77171,1.830911883,4.991217745,7522.338624,9103.820263,1.485376662,4.049260055,0.0,0.0,0.0,0.0,9854.602723,14923.90436,1.897598103,5.173009914,9832.354203,14844.18693,1.901269863,5.183019436,6393.153752,6705.696838,1.280743084,3.491411937,24.320833115646202,08-04-2021 01:00
2330,4906.168905,3863.89961,0.994047353,2.709855581,9922.232504,15160.04627,1.928007759,5.255909161,9333.277483,13614.12919,1.831128762,4.991808975,7521.771228,9112.4859,1.485965573,4.050865474,0.0,0.0,0.0,0.0,9833.21032,14883.35672,1.894899914,5.165654426,9826.5576,14843.32175,1.900996161,5.182273302,6382.068572,6690.178284,1.279241915,3.487319628,24.293023050685292,08-04-2021 02:00
2331,4894.409269,3841.210648,0.990555334,2.700336049,9891.248631,15066.12658,1.920557825,5.235600021,9339.936714,13620.16406,1.830194531,4.989262182,7520.764094,9103.591056,1.484172835,4.045978323,0.0,0.0,0.0,0.0,9820.815329,14838.94277,1.890689531,5.154176574,9827.406014,14833.35488,1.89899922,5.176829475,6373.461665,6667.117155,1.276138959,3.478860711,24.268150026889792,08-04-2021 03:00
2332,4906.877678,3866.407069,0.994425554,2.710886588,9887.617425,15074.05848,1.922655286,5.241317874,9334.074933,13620.30725,1.831748793,4.993499229,7517.1843,9105.392888,1.485602468,4.04987562,0.0,0.0,0.0,0.0,9799.202953,14799.25904,1.889690897,5.151454214,9832.294268,14862.66066,1.902471354,5.1862948,6365.142358,6656.448815,1.276180773,3.478974701,24.22852364718793,08-04-2021 04:00
2333,4900.348219,3834.01212,0.989334872,2.697008968,9880.479089,14985.23417,1.914819914,5.219957999,9327.42932,13538.42962,1.824152993,4.972792449,7512.424313,9050.98474,1.479541082,4.033351779,0.0,0.0,0.0,0.0,9799.13323,14730.02193,1.883082997,5.133440529,9821.74104,14766.1701,1.894105168,5.163487884,6381.981467,6658.191741,1.274813621,3.475247731,24.260857917160653,08-04-2021 05:00
2334,4909.758994,3853.795179,0.991574765,2.703115102,9889.963568,15019.90134,1.916855963,5.22550844,9328.201864,13549.45223,1.824688992,4.974253626,7514.870704,9063.114115,1.480343492,4.035539215,0.0,0.0,0.0,0.0,9802.316724,14748.00293,1.883993686,5.135923144,9814.168203,14755.84782,1.893242308,5.161135655,6408.864709,6719.497172,1.280280826,3.490151784,24.379684774310594,08-04-2021 06:00
2335,4914.168735,3878.433851,0.996112274,2.715484729,9872.466314,15034.88624,1.920726233,5.236059117,9329.366349,13608.29624,1.831481846,4.99277151,7511.889225,9093.889474,1.485179683,4.048723073,0.0,0.0,0.0,0.0,9824.059421,14864.26894,1.89425519,5.163896856,9799.238109,14776.30514,1.897446341,5.172596197,6400.775289,6730.465284,1.2833012,3.498385576,24.36200567068965,08-04-2021 07:00
2336,4880.19796,3810.628645,0.987690526,2.692526345,9850.725402,14949.58219,1.914811798,5.219935875,9341.478773,13612.46796,1.83125613,4.99215619,7507.977479,9066.497782,1.482582081,4.041641794,0.0,0.0,0.0,0.0,9841.707306,14881.59267,1.89477445,5.165312402,9775.388863,14686.89847,1.89125345,5.155713864,6398.217741,6711.064876,1.281133001,3.492474884,24.332894355356096,08-04-2021 08:00
2337,4893.824729,3839.652359,0.991090663,2.701795399,9852.361921,14969.94368,1.916001832,5.223180008,9335.454029,13612.82457,1.831195465,4.991990811,7506.018059,9072.615549,1.482940534,4.042618967,0.0,0.0,0.0,0.0,9847.472442,14912.54227,1.896560266,5.170180684,9785.708916,14729.25611,1.893751144,5.162522784,6400.486918,6724.240136,1.282257202,3.495539549,24.3592896410397,08-04-2021 09:00
2338,4914.29672,3858.78386,0.993641406,2.708748938,9828.2298,14862.06884,1.909668738,5.205915466,9338.541328,13578.18379,1.829431231,4.987181365,7508.696064,9049.388504,1.481512088,4.038724907,0.0,0.0,0.0,0.0,9847.64465,14868.8356,1.894377977,5.164231584,9807.785414,14743.02898,1.895222109,5.166532756,6397.506684,6694.612111,1.279922014,3.489173632,24.296206041086087,08-04-2021 10:00
2339,4907.740902,3858.43688,0.993544054,2.708483547,9795.443592,14807.24923,1.906032254,5.196002109,9337.267251,13604.72345,1.831073023,4.991657024,7508.157281,9068.735001,1.482981694,4.042731174,0.0,0.0,0.0,0.0,9851.406664,14909.80297,1.896888844,5.171076416,9805.944664,14769.34661,1.896832564,5.170922992,6404.82609,6725.785851,1.28268917,3.49671713,24.356683859041297,08-04-2021 11:00
2340,4889.587384,3814.754319,0.988424563,2.694527391,9806.83667,14801.59828,1.905867256,5.195552312,9343.69501,13586.0803,1.829890515,4.988433411,7514.664113,9060.155881,1.48246992,4.041336034,0.0,0.0,0.0,0.0,9854.817728,14882.30325,1.895292406,5.166724394,9801.44022,14721.95881,1.893887922,5.162895654,6412.049827,6722.196777,1.282447146,3.496057352,24.348280578968666,08-04-2021 12:00
2341,4885.840565,3808.936706,0.987025467,2.690713338,9799.495429,14778.85833,1.903127546,5.188083635,9347.829877,13594.42233,1.829296031,4.986812797,7514.86516,9059.317425,1.481427408,4.038494061,0.0,0.0,0.0,0.0,9860.300029,14892.89599,1.894623994,5.164902245,9784.445393,14674.53735,1.889694938,5.151465229,6387.967172,6671.239996,1.276889424,3.480906541,24.26888515472167,08-04-2021 13:00
2342,4879.674122,3787.408538,0.984962474,2.685089448,9761.76187,14652.86282,1.896053284,5.168798609,9342.176239,13552.06402,1.827380198,4.981590077,7512.854996,9035.130911,1.480196337,4.03513806,0.0,0.0,0.0,0.0,9848.111426,14832.61092,1.891742434,5.157046874,9786.216686,14651.15255,1.889125461,5.149912789,6371.353916,6621.057595,1.272943021,3.470148318,24.161002662028967,08-04-2021 14:00
2343,4884.091627,3801.776551,0.987789154,2.692795211,9740.745302,14625.30577,1.896236886,5.169299123,9353.912951,13606.93556,1.832936344,4.996736594,7509.618981,9044.343021,1.482498973,4.041415236,0.0,0.0,0.0,0.0,9867.387596,14910.01092,1.898613378,5.175777638,9774.395047,14648.47988,1.891008993,5.155047453,6387.722776,6667.396843,1.278584526,3.48552753,24.22274809803131,08-04-2021 15:00
2344,4882.762085,3806.277293,0.988465458,2.694638874,9740.381273,14645.08544,1.897842287,5.17367558,9365.962373,13657.8043,1.83663438,5.006817745,7507.259293,9052.589341,1.483459368,4.044033353,0.0,0.0,0.0,0.0,9883.705507,14973.53719,1.902911291,5.187494106,9763.042034,14639.81642,1.890752586,5.154348467,6396.437669,6695.930988,1.281377306,3.493140881,24.273393292912587,08-04-2021 16:00
2345,4888.107514,3803.809674,0.986411395,2.689039326,9731.057395,14574.82614,1.89011282,5.152604412,9356.574679,13591.04143,1.828991417,4.985982395,7511.894644,9034.930226,1.479541644,4.033353311,0.0,0.0,0.0,0.0,9876.001806,14906.51887,1.895466359,5.167198602,9767.061632,14604.35626,1.885302933,5.13949226,6383.88407,6649.060891,1.274906437,3.475500755,24.22582346228211,08-04-2021 17:00
2346,4885.853871,3802.415413,0.987481052,2.6919553,9694.010299,14493.9479,1.887082464,5.144343409,9359.117562,13610.81068,1.832427886,4.995350494,7508.68042,9035.931655,1.481315001,4.038187629,0.0,0.0,0.0,0.0,9851.342654,14857.86637,1.89458366,5.164792293,9783.857717,14663.18602,1.891257283,5.155724313,6378.533068,6643.658642,1.275976358,3.478417446,24.185843262402162,08-04-2021 18:00
2347,4893.978264,3816.477693,0.989675445,2.697937397,9691.083221,14490.85323,1.887783595,5.146254752,9362.604854,13623.11563,1.834107784,4.999930036,7513.617564,9049.4253,1.483153929,4.043200701,0.0,0.0,0.0,0.0,9842.782663,14840.29349,1.894418381,5.164341729,9798.035689,14704.18645,1.894771169,5.165303459,6403.422072,6697.0737,1.281568227,3.493661346,24.27391899970868,08-04-2021 19:00
2348,4894.036217,3819.933575,0.991052712,2.701691942,9689.359956,14502.02931,1.890157482,5.152726165,9369.21444,13654.78234,1.837885562,5.010228571,7512.782997,9057.185318,1.48509748,4.048498983,0.0,0.0,0.0,0.0,9831.407399,14827.11079,1.895255215,5.166623008,9814.912891,14764.72434,1.900328313,5.180452693,6382.8275,6660.693592,1.279401342,3.487754239,24.182945962338756,08-04-2021 20:00
2349,4896.993534,3809.764802,0.988059596,2.693532459,9684.836511,14434.20686,1.882487901,5.131818251,9372.003814,13608.35841,1.831554117,4.992968526,7513.606989,9023.813749,1.479872838,4.034256175,0.0,0.0,0.0,0.0,9827.701025,14760.31138,1.887761832,5.146195423,9822.692143,14727.36085,1.894716839,5.165155349,6373.414987,6614.82787,1.272930292,3.470113618,24.138511054084624,08-04-2021 21:00
2350,4885.370033,3795.040598,0.988773071,2.695477452,9661.065964,14403.83376,1.884917236,5.13844082,9378.850393,13654.13534,1.838904977,5.013007581,7509.904836,9033.371535,1.484198914,4.046049416,0.0,0.0,0.0,0.0,9835.675369,14813.34071,1.895567094,5.167473214,9811.080945,14730.04049,1.899382822,5.177875205,6361.051575,6601.391331,1.274755559,3.475089447,24.054986406972482,08-04-2021 22:00
2351,4876.062655,3761.933509,0.983190885,2.680259949,9660.455905,14343.46995,1.878231652,5.120215362,9381.315477,13603.40848,1.832711445,4.996123499,7509.190948,8993.884011,1.478763711,4.031232603,0.0,0.0,0.0,0.0,9833.999803,14747.64354,1.888525342,5.148276815,9814.109787,14676.95865,1.893094496,5.160732709,6361.722806,6574.33944,1.270226475,3.46274279,24.041829608161954,08-04-2021 23:00
2352,4892.174808,3804.605241,0.989567349,2.69764272,9678.515277,14440.98704,1.886727383,5.143375428,9368.569299,13619.40101,1.835831321,5.00462854,7509.299027,9026.659089,1.483147067,4.043181993,0.0,0.0,0.0,0.0,9824.213043,14774.72105,1.892464631,5.159015643,9809.765423,14718.04573,1.897981799,5.174055902,6356.790573,6588.489695,1.273066435,3.470484756,24.039827937030577,09-04-2021 00:00
2353,4899.644668,3810.462823,0.990311163,2.699670418,9698.450084,14473.25313,1.888915586,5.149340652,9370.41325,13605.01725,1.834961806,5.00225817,7509.915684,9015.101358,1.482324256,4.040938943,0.0,0.0,0.0,0.0,9839.841991,14795.95173,1.893988897,5.163170919,9802.1115,14679.38147,1.895674526,5.167766083,6346.07838,6556.009395,1.270175623,3.462604161,23.975757951367935,09-04-2021 01:00
2354,4887.620626,3776.539088,0.986257933,2.688620977,9718.697041,14487.85096,1.88993105,5.15210889,9381.929166,13597.97024,1.834601648,5.00127635,7505.986691,8981.200276,1.479715264,4.033826614,0.0,0.0,0.0,0.0,9836.460572,14748.9489,1.891065696,5.155202031,9819.31908,14686.69816,1.896291323,5.169447523,6346.320468,6537.41353,1.268534378,3.458129992,23.938683784827514,09-04-2021 02:00
2355,4908.93174,3809.677322,0.990123065,2.699157647,9708.027613,14449.90594,1.887242972,5.144780967,9392.659636,13614.27916,1.835360507,5.003345062,7510.082403,8983.818105,1.479787021,4.03402223,0.0,0.0,0.0,0.0,9815.299365,14683.36236,1.88659754,5.143021467,9648.461033,14236.30983,1.867089891,5.089841997,6329.015225,6496.511232,1.264614271,3.447443457,23.86264976090443,09-04-2021 03:00
2356,4881.210527,3777.837933,0.987207359,2.691209191,9709.629307,14505.8153,1.892619308,5.159437305,9392.356328,13662.80777,1.840134495,5.016359349,7507.131097,9010.367907,1.483236624,4.043426132,0.0,0.0,0.0,0.0,9842.655739,14806.10053,1.896021432,5.168711779,9676.10456,14358.12446,1.876634901,5.115862486,6339.754084,6543.427824,1.270091377,3.4623745,23.931333593833713,09-04-2021 04:00
2357,4878.560666,3765.851765,0.986468948,2.689196222,9744.950078,14580.15155,1.89866326,5.175913622,9401.319502,13668.33243,1.841737523,5.020729338,7502.812648,8988.259323,1.482420266,4.041200674,0.0,0.0,0.0,0.0,9849.082456,14805.61692,1.89721931,5.171977294,9685.715499,14366.64979,1.878506982,5.120965934,6340.023825,6534.178847,1.270110727,3.462427249,23.89714315654551,09-04-2021 05:00
2358,4875.137624,3752.662951,0.984774378,2.684576684,9780.732185,14650.11963,1.902893643,5.187445996,9400.886903,13645.87568,1.840097969,5.016259776,7500.904945,8969.521029,1.480799797,4.03678314,0.0,0.0,0.0,0.0,9866.17253,14827.84321,1.898495637,5.175456667,9734.666796,14470.87843,1.885046859,5.138794182,6347.450337,6538.283993,1.270369784,3.463133462,23.907280485680612,09-04-2021 06:00
2359,4878.22793,3746.476247,0.983403859,2.680840534,9798.363535,14657.64618,1.902317161,5.185874458,9412.847864,13640.0841,1.838680927,5.012396802,7502.585737,8948.833911,1.478233169,4.0297863,0.0,0.0,0.0,0.0,9873.690462,14808.73297,1.896147167,5.169054542,9740.818179,14449.31477,1.882611035,5.132153924,6336.231189,6496.984524,1.265790928,3.450651119,23.842204316774353,09-04-2021 07:00
2360,4910.904496,3811.133928,0.991371305,2.702560453,9787.521544,14656.73,1.90261987,5.186699667,9409.517044,13657.95991,1.840239065,5.016644416,7496.324519,8952.223741,1.478765091,4.031236364,0.0,0.0,0.0,0.0,9865.440208,14815.08152,1.896901562,5.171111084,9753.492088,14509.15484,1.886822742,5.143635386,6314.626223,6465.952999,1.26315965,3.443478039,23.777755170068037,09-04-2021 08:00
2361,4905.34395,3790.97688,0.988466804,2.694642542,9800.0865,14655.52287,1.90169734,5.184184775,9397.710938,13595.91515,1.835330067,5.00326208,7497.055696,8932.248638,1.476535927,4.025159478,0.0,0.0,0.0,0.0,9874.640099,14804.96766,1.895429926,5.167099283,9739.052663,14438.72061,1.881528399,5.129202568,6328.556079,6478.155911,1.263704166,3.444962435,23.812364988765495,09-04-2021 09:00
2362,4929.781188,3832.228454,0.993995366,2.70971386,9796.922843,14649.45591,1.902301637,5.185832138,9393.793369,13587.43613,1.835672944,5.004196792,7501.197893,8942.429504,1.47817776,4.02963525,0.0,0.0,0.0,0.0,9885.582017,14835.3514,1.898379245,5.175139372,9744.130816,14454.086,1.883536557,5.134676972,6348.079887,6518.288969,1.268125278,3.457014753,23.876353597371534,09-04-2021 10:00
2363,4930.926875,3835.109001,0.996524545,2.716608613,9805.180036,14689.58931,1.908893746,5.203802776,9385.451836,13581.28204,1.839035504,5.013363408,7501.468532,8952.530362,1.482154957,4.04047742,0.0,0.0,0.0,0.0,9887.625925,14858.34764,1.903657309,5.189527812,9752.998948,14495.04863,1.89006933,5.152485855,6347.570243,6522.855393,1.271308937,3.465693672,23.83324637313576,09-04-2021 11:00
2364,4929.211558,3833.167545,0.996140848,2.715562623,9816.724904,14721.30108,1.910709479,5.208752613,9384.753035,13581.19661,1.838756532,5.012602908,7505.132562,8962.530646,1.482815881,4.042279152,0.0,0.0,0.0,0.0,9884.353727,14851.45182,1.902956765,5.187618072,9744.271881,14474.48964,1.888544639,5.14832942,6350.617649,6530.157156,1.27179035,3.467006044,23.85089385769418,09-04-2021 12:00
2365,4944.608539,3854.626231,0.99966041,2.72515724,9821.635165,14726.49077,1.912751205,5.214318528,9396.925913,13603.38047,1.841838071,5.021003439,7501.706846,8948.129659,1.482944199,4.042628959,0.0,0.0,0.0,0.0,9889.065909,14855.51779,1.904866048,5.192822935,9745.121905,14469.2278,1.889882429,5.151976347,6353.304292,6530.094256,1.272949882,3.470167023,23.828938513779942,09-04-2021 13:00
2366,4971.495845,3882.804886,1.001156179,2.729234832,9816.323367,14647.7669,1.904213012,5.191042705,9405.659527,13565.35915,1.83604152,5.005201559,7502.38778,8909.869499,1.477174788,4.026901067,0.0,0.0,0.0,0.0,9876.860665,14759.17512,1.895469842,5.167208097,9747.476685,14412.13072,1.882827386,5.132743714,6382.576048,6560.944666,1.273472134,3.471590726,23.931696175164987,09-04-2021 14:00
2367,4958.35319,3874.485943,1.00163219,2.730532478,9795.372444,14644.12328,1.906577676,5.197488976,9405.752132,13612.95742,1.841755823,5.020779225,7502.379273,8940.939291,1.481714993,4.03927804,0.0,0.0,0.0,0.0,9877.588804,14811.70049,1.90138239,5.183326194,9736.169374,14432.77316,1.88676485,5.143477568,6384.308416,6587.786923,1.277727761,3.483191918,23.949572457037544,09-04-2021 15:00
2368,4945.425637,3845.656146,0.996947807,2.71776246,9800.046933,14628.68398,1.903422043,5.188886457,9399.764515,13571.70615,1.83680606,5.00728576,7504.817584,8929.612781,1.479058291,4.03203565,0.0,0.0,0.0,0.0,9870.63541,14764.8441,1.896034601,5.168747678,9735.292009,14402.65159,1.882602222,5.132129897,6400.130534,6608.020878,1.27802618,3.484005433,24.01752259718694,09-04-2021 16:00
2369,4933.424412,3820.549963,0.996040887,2.71529012,9777.607572,14572.85005,1.903687884,5.189611161,9404.42732,13582.83737,1.841209145,5.019288936,7498.593938,8913.701961,1.480759685,4.036673793,0.0,0.0,0.0,0.0,9875.747665,14780.50759,1.900941674,5.182124767,9725.64717,14379.89114,1.884860678,5.138286636,6415.830131,6637.988703,1.28348101,3.498875753,24.023905641954787,09-04-2021 17:00
2370,4903.462457,3767.46335,0.988854728,2.695700054,9789.167969,14590.8389,1.903367571,5.188737962,9414.047766,13596.53234,1.840684058,5.017857503,7493.984997,8896.589425,1.478202404,4.029702433,0.0,0.0,0.0,0.0,9877.574397,14773.78632,1.89914605,5.177229747,9731.068617,14382.18792,1.883584226,5.134806922,6391.898344,6583.609091,1.277475064,3.482503046,23.93911861023006,09-04-2021 18:00
2371,4852.436944,3671.608864,0.977462033,2.664642622,9771.030821,14517.70922,1.899099247,5.177102157,9403.008138,13542.98526,1.837547624,5.009307325,7488.839262,8867.533691,1.476185383,4.024203864,0.0,0.0,0.0,0.0,9872.741565,14734.44961,1.897089475,5.171623352,9743.25224,14387.85149,1.884429052,5.137109987,6393.870174,6573.544412,1.276824999,3.480730912,23.91469113031151,09-04-2021 19:00
2372,4852.809897,3672.157202,0.976920013,2.663165032,9749.257358,14456.84909,1.894102239,5.163479897,9399.869728,13531.37912,1.835739678,5.004378714,7483.857073,8853.856339,1.474225687,4.018861571,0.0,0.0,0.0,0.0,9882.708947,14755.87566,1.897444993,5.172592525,9749.978031,14400.55616,1.884154276,5.136360926,6410.113856,6605.476823,1.279008629,3.486683669,23.989834417050417,09-04-2021 20:00
2373,4838.517813,3647.616605,0.975375693,2.658955089,9777.433003,14538.54443,1.902143063,5.185399852,9392.444519,13520.29201,1.837682751,5.009675692,7479.044104,8846.826094,1.475765656,4.023059655,0.0,0.0,0.0,0.0,9886.852109,14775.45146,1.901339948,5.183210493,9753.520687,14418.0563,1.887895505,5.146559826,6402.818888,6592.793644,1.279698394,3.488564027,23.930865690855804,09-04-2021 21:00
