Unnamed: 0,CMP_SPEED_1,POWER_1,FUEL_FLOW_1,CO2_1,CMP_SPEED_2,POWER_2,FUEL_FLOW_2,CO2_2,CMP_SPEED_3,POWER_3,FUEL_FLOW_3,CO2_3,CMP_SPEED_4,POWER_4,FUEL_FLOW_4,CO2_4,THERMAL_EFF,DATE_TIME
2382,8111.555561,10439.18861,1.569726581,3.677959832,9346.253196,13423.17704,1.785650491,4.183881993,10000.0,14998.09657,1.866442204,4.373181633,8588.101797,11597.14113,1.654276045,3.876064096,32.63554249981625,10-04-2021 06:00
2383,8109.692988,10438.7243,1.568371338,3.67478442,9358.425008,13457.51229,1.78646256,4.185784719,9998.163593,14996.76372,1.864807513,4.369351458,8592.566916,11611.71956,1.654051731,3.875538517,32.680999122705124,10-04-2021 07:00
2384,8115.301647,10421.39976,1.566234158,3.669776883,9359.549681,13422.37552,1.783128001,4.177971655,9994.147647,14945.27745,1.860633678,4.359571923,8598.058491,11591.73355,1.651713697,3.870060368,32.67092980591867,10-04-2021 08:00
2385,8115.290974,10460.03814,1.57056533,3.679925067,9355.276674,13459.9257,1.787292928,4.187730319,9999.092198,15010.46487,1.866307849,4.372866832,8588.306171,11609.96636,1.65450833,3.876608355,32.66704707009232,10-04-2021 09:00
2386,8115.704407,10444.55646,1.569323265,3.677014839,9344.090934,13411.95591,1.784110468,4.180273632,10000.0,14991.49428,1.865172009,4.370205494,8601.981474,11625.75228,1.65556778,3.879090706,32.690530931612855,10-04-2021 10:00
2387,8099.02161,10396.4106,1.566397555,3.670159732,9349.424557,13415.17297,1.784990679,4.182336017,9998.551872,14976.60667,1.865001807,4.369806701,8608.105028,11631.27759,1.656624418,3.881566469,32.68520681014081,10-04-2021 11:00
2388,8096.932899,10374.89051,1.563571401,3.66353789,9370.336109,13445.24534,1.785511557,4.183556464,9971.495131,14882.69741,1.857681001,4.35265363,8600.436341,11593.38484,1.652590249,3.87211418,32.65825242568532,10-04-2021 12:00
2389,8103.782388,10428.83966,1.568605025,3.675331961,9367.690725,13486.20922,1.789458723,4.192804902,9967.705449,14924.564,1.861490522,4.361579557,8619.210129,11680.12829,1.659822027,3.889058652,32.759251048530594,10-04-2021 13:00
2390,8108.589235,10417.793,1.566229745,3.669766542,9359.439999,13437.13422,1.784433709,4.181031005,9962.1237,14878.92192,1.856833888,4.350668796,8603.232805,11617.11352,1.653751014,3.874833918,32.70212578891182,10-04-2021 14:00
2391,8110.949029,10430.21509,1.567878012,3.673628528,9353.080121,13430.62524,1.784841069,4.181985471,9955.684995,14873.11362,1.857377729,4.351943046,8582.857909,11576.26543,1.651701251,3.870031206,32.62757926051037,10-04-2021 15:00
2392,8113.210589,10440.13446,1.568949301,3.676138619,9339.654911,13402.98953,1.783356588,4.178507247,9966.297365,14906.6219,1.859802068,4.357623412,8577.260314,11568.19488,1.651462929,3.869472805,32.609537693609866,10-04-2021 16:00
2393,8118.305076,10444.14274,1.570028442,3.678667109,9311.685931,13324.53255,1.779049587,4.168415696,9965.81757,14895.75202,1.860046671,4.358196532,8584.060179,11577.0978,1.652981944,3.873031944,32.60464435874507,10-04-2021 17:00
2394,8109.793778,10397.04918,1.564141479,3.664873615,9328.147133,13330.85297,1.776758228,4.16304691,9969.875218,14867.93236,1.855553532,4.347668848,8582.466787,11543.6374,1.64816522,3.861746082,32.60542055552709,10-04-2021 18:00
2395,8096.195423,10372.07109,1.56439241,3.665461561,9319.9241,13320.55382,1.7783933,4.166877977,9946.078901,14819.48468,1.85492331,4.3461922,8589.023948,11568.61876,1.65214627,3.871073912,32.59724450566062,10-04-2021 19:00
2396,8105.742496,10408.65275,1.566521548,3.670450253,9290.140853,13262.61879,1.773838178,4.156205064,9927.515868,14789.61333,1.852295002,4.340033924,8573.64712,11545.7613,1.649864431,3.865727433,32.577832777918864,10-04-2021 20:00
2397,8121.839929,10414.65187,1.566853418,3.671227844,9275.482512,13187.99316,1.76869125,4.144145516,9940.081417,14778.99209,1.851444771,4.338041784,8583.368145,11535.72568,1.649060022,3.863842656,32.56539360571157,10-04-2021 21:00
2398,8112.827392,10407.52344,1.566666712,3.670790381,9232.103012,13097.49511,1.76300811,4.13082959,9953.110994,14831.32515,1.855084648,4.346570226,8570.571182,11519.94949,1.648246462,3.861936437,32.53690937664008,10-04-2021 22:00
2399,8118.242238,10435.00542,1.569842716,3.678231941,9232.660266,13117.40473,1.765589087,4.136876969,9963.200028,14877.75457,1.859220972,4.356261872,8568.465692,11531.55942,1.650308187,3.866767178,32.529011198978445,10-04-2021 23:00
2400,8117.766956,10443.30906,1.569568773,3.677590077,9218.910018,13093.51312,1.762987386,4.130781033,9938.813458,14826.53082,1.855029542,4.346441108,8568.838504,11541.76412,1.650074448,3.866219512,32.56240924388837,11-04-2021 00:00
2401,8115.087363,10415.72057,1.565506275,3.668071412,9236.68636,13110.75467,1.761930972,4.128305793,9940.680727,14800.61616,1.851088115,4.337206117,8566.600556,11512.74072,1.645938184,3.856528007,32.56215043972564,11-04-2021 01:00
2402,8115.952494,10427.50751,1.566428175,3.670231475,9221.199112,13083.86382,1.760218972,4.124294479,9926.014796,14776.59998,1.849684887,4.333918274,8571.982631,11535.91428,1.64762206,3.860473427,32.59434793308188,11-04-2021 02:00
2403,8116.874904,10426.05941,1.566722301,3.67092063,9202.492161,13033.2576,1.757201948,4.117225419,9918.783781,14753.8191,1.848715225,4.331646299,8581.143803,11554.21853,1.649349878,3.864521803,32.61186678334115,11-04-2021 03:00
2404,8114.2402,10452.27214,1.570801562,3.680478574,9197.600748,13061.01979,1.761461729,4.12720633,9924.554142,14812.99142,1.854807291,4.345920361,8583.330189,11594.68662,1.654387762,3.876325857,32.62643192069037,11-04-2021 04:00
2405,8113.056297,10431.8847,1.569993504,3.678585247,9200.414261,13047.88498,1.761361056,4.126970449,9944.035213,14841.45015,1.857442687,4.352095247,8573.25612,11552.2345,1.652056355,3.870863236,32.55284971274961,11-04-2021 05:00
2406,8111.158007,10410.60176,1.565676076,3.668469264,9195.311114,13012.1801,1.7558801,4.114128253,9947.697244,14824.10184,1.853088026,4.341892024,8575.400448,11537.15225,1.648053409,3.861484101,32.58931386384355,11-04-2021 06:00
2407,8108.373272,10442.99275,1.569933002,3.678443488,9167.633358,12990.71106,1.756458532,4.115483552,9959.85023,14908.73125,1.860504377,4.359268963,8583.759951,11598.98529,1.654346528,3.876229243,32.639341505034494,11-04-2021 07:00
2408,8118.179892,10439.58038,1.567156515,3.671938019,9166.074901,12952.8161,1.751098647,4.102925032,9966.185566,14886.14409,1.856116421,4.348987728,8587.874534,11578.42759,1.650147421,3.866390493,32.664402164228676,11-04-2021 08:00
2409,8112.869303,10444.62999,1.569234355,3.676806517,9153.747268,12944.42564,1.752422176,4.106026136,9983.781362,14956.58705,1.86245434,4.363837837,8587.813145,11597.95757,1.653260119,3.873683724,32.657895952017704,11-04-2021 09:00
2410,8119.316122,10453.75565,1.569252877,3.676849915,9162.626027,12958.54156,1.752612363,4.106471756,9990.448364,14964.52748,1.862156525,4.363140041,8588.395137,11592.41715,1.652159855,3.871105742,32.664033359362314,11-04-2021 10:00
2411,8123.798893,10480.40316,1.570689917,3.680216984,9170.70409,12996.56636,1.754541197,4.110991126,9990.254525,14984.14097,1.862778887,4.36459827,8580.643605,11589.84519,1.651402542,3.869331315,32.67176233265794,11-04-2021 11:00
2412,8118.808561,10459.89917,1.570629806,3.680076138,9172.440781,12992.06966,1.755965605,4.114328597,9975.366609,14936.83594,1.861717529,4.362111447,8570.281132,11556.55998,1.650613339,3.867482165,32.59350775045608,11-04-2021 12:00
2413,8124.804527,10486.63569,1.571314965,3.681681507,9191.84454,13054.41935,1.758800173,4.120970153,9985.46683,14977.70523,1.862743673,4.364515762,8568.450209,11564.73913,1.649922652,3.865863848,32.63022966992955,11-04-2021 13:00
2414,8127.064476,10498.14195,1.571948572,3.683166085,9198.920149,13079.31619,1.760150456,4.124133942,9981.302641,14974.69866,1.862301842,4.363480528,8556.089763,11540.90733,1.647940895,3.861220476,32.60214671856906,11-04-2021 14:00
2415,8117.218878,10485.83626,1.572606913,3.684708615,9176.626177,13037.80413,1.759033112,4.121515943,9984.302856,14998.6699,1.865570352,4.371138834,8544.319813,11524.90877,1.648447178,3.862406726,32.54695293085487,11-04-2021 15:00
2416,8115.517835,10462.61453,1.569515564,3.677465406,9189.122851,13044.99195,1.758010371,4.1191196,9965.582171,14923.0973,1.859332879,4.356524074,8543.128309,11500.67586,1.645354386,3.855160135,32.53956816149222,11-04-2021 16:00
2417,8121.987858,10481.28311,1.57083583,3.680558866,9194.893195,13063.23414,1.759117362,4.121713344,9957.822804,14907.86536,1.858292769,4.354087037,8548.744268,11517.7533,1.646397019,3.857603086,32.567249100690304,11-04-2021 17:00
2418,8140.029591,10523.75243,1.572779251,3.685112413,9165.372615,12988.47539,1.752741933,4.106775346,9952.320272,14892.08636,1.855867381,4.348404215,8553.51533,11528.27851,1.64593459,3.856519587,32.60616806727003,11-04-2021 18:00
2419,8132.552106,10525.1723,1.572856878,3.685294298,9176.92371,13040.0719,1.756230588,4.114949466,9950.232963,14911.78732,1.857125341,4.351351686,8560.798145,11566.04715,1.648584902,3.862729421,32.66040119340661,11-04-2021 19:00
2420,8123.711982,10482.74447,1.568470484,3.675016724,9159.126908,12969.66285,1.750212026,4.100847628,9960.611665,14908.82131,1.855503385,4.347551349,8572.09543,11569.73521,1.647561679,3.86033195,32.69110590572537,11-04-2021 20:00
2421,8120.107474,10495.22038,1.570217064,3.67910906,9137.914019,12941.71487,1.749242992,4.098577125,9984.347087,14997.82726,1.861911913,4.362566899,8566.190028,11577.80905,1.648985228,3.863667408,32.685677581588145,11-04-2021 21:00
2422,8113.434799,10466.94713,1.567929712,3.673749664,9157.849339,12976.62454,1.751409659,4.103653751,10000.0,15021.15339,1.863111786,4.365378271,8579.296371,11595.88384,1.650002876,3.866051817,32.71651455483308,11-04-2021 22:00
2423,8117.701085,10491.26786,1.570612975,3.680036703,9173.984094,13034.00482,1.756145047,4.114749039,9978.907727,14986.7655,1.861947328,4.36264988,8579.295628,11611.19382,1.651923802,3.870552657,32.72161562519901,11-04-2021 23:00
2424,8129.535813,10526.39341,1.570498257,3.679767912,9188.336905,13075.78861,1.755911498,4.114201819,9966.8727,14961.21988,1.857152599,4.351415555,8572.670527,11600.50289,1.648288538,3.862035023,32.7635877679208,12-04-2021 00:00
2425,8116.045651,10489.26956,1.569179631,3.676678296,9194.992319,13087.19304,1.758250317,4.119681807,9975.772494,14978.889,1.859859165,4.357757193,8579.996379,11613.41167,1.650679798,3.867637883,32.7525305141348,12-04-2021 01:00
2426,8119.638529,10506.55006,1.570076806,3.678780428,9205.080027,13122.72455,1.760248199,4.124362961,9987.735021,15020.83761,1.862097427,4.36300157,8576.066264,11613.35721,1.6503579,3.866883658,32.75876518984467,12-04-2021 02:00
2427,8132.334556,10540.25718,1.570618598,3.680049879,9231.572273,13191.28736,1.762602585,4.129879423,9993.142028,15036.95493,1.860808727,4.359982072,8587.981156,11644.71526,1.650545557,3.867323349,32.843484927365466,12-04-2021 03:00
2428,8125.220004,10522.95712,1.570885185,3.680674508,9229.750798,13186.75746,1.763914151,4.132952497,9988.186777,15025.50693,1.861892337,4.362521033,8594.71329,11661.76575,1.653372091,3.87394608,32.8353451722901,12-04-2021 04:00
2429,8117.441557,10503.57351,1.568532429,3.675161863,9224.640474,13171.90872,1.761950562,4.128351696,10000.0,15053.3906,1.862532731,4.364021512,8606.547213,11688.88868,1.654340978,3.876216239,32.89243841778246,12-04-2021 05:00
2430,8109.541972,10510.01683,1.568731946,3.675629344,9217.088017,13182.01706,1.762211208,4.128962404,10000.0,15085.69487,1.864148845,4.367808162,8593.88422,11684.10199,1.653651123,3.874599868,32.8926848571881,12-04-2021 06:00
2431,8115.604223,10523.70445,1.569434338,3.677275088,9220.883256,13190.85462,1.762512923,4.129669338,9981.930411,15037.81233,1.860829143,4.360029908,8582.920228,11656.53047,1.651352235,3.869213442,32.860749115657015,12-04-2021 07:00
2432,8117.698059,10540.54418,1.571694081,3.682569798,9202.37605,13159.66216,1.761583605,4.127491893,9973.781085,15034.07613,1.86179191,4.362285726,8585.575919,11675.86829,1.653731982,3.874789325,32.867898476165955,12-04-2021 08:00
2433,8115.192506,10550.19422,1.572212198,3.683783774,9195.358266,13160.20528,1.761496951,4.127288858,9957.985037,15014.71782,1.860576996,4.359439112,8600.94327,11729.76451,1.657405895,3.883397516,32.94642443675079,12-04-2021 09:00
2434,8117.350654,10551.92052,1.573651421,3.687155957,9161.273558,13071.57183,1.756996438,4.116743896,9941.165709,14968.34914,1.859203699,4.356221399,8597.496435,11717.93203,1.657869865,3.884484626,32.903978450033236,12-04-2021 10:00
2435,8121.848942,10560.19702,1.571502867,3.682121771,9166.420231,13079.54684,1.754479159,4.110845767,9946.194476,14974.77253,1.856402707,4.349658514,8600.511725,11721.27797,1.655269728,3.878392355,32.96507496609925,12-04-2021 11:00
2436,8126.408324,10576.63595,1.573667192,3.68719291,9147.800208,13040.67382,1.753041846,4.10747806,9940.734654,14969.7004,1.857224619,4.351584301,8610.189145,11751.13105,1.658343052,3.885593328,32.987786040119445,12-04-2021 12:00
2437,8128.257769,10571.32134,1.572238136,3.68384455,9139.509586,13007.14935,1.749543586,4.099281434,9956.61249,14995.92125,1.85751679,4.352268873,8615.849008,11753.45456,1.657299983,3.883149359,33.0150745084637,12-04-2021 13:00
2438,8121.405015,10565.59886,1.572234134,3.683835173,9129.746739,12995.8885,1.749291606,4.098691031,9955.819362,15009.44804,1.858922954,4.355563598,8617.137203,11768.03562,1.658804009,3.886673377,33.02606056202252,12-04-2021 14:00
2439,8124.819855,10559.67161,1.568819914,3.675835459,9119.581703,12952.05401,1.743092869,4.084167034,9951.684375,14975.73524,1.853363955,4.342538543,8619.380854,11755.95881,1.654799785,3.877291249,33.07200119201083,12-04-2021 15:00
2440,8124.488496,10564.51399,1.570303288,3.679311088,9129.216057,12983.33642,1.746377729,4.091863651,9967.485026,15025.4925,1.857678976,4.352648885,8614.823156,11752.24481,1.655759225,3.879539274,33.04239520080608,12-04-2021 16:00
2441,8114.069421,10540.26224,1.567548157,3.672855657,9140.302527,13010.70157,1.747081286,4.093512124,9990.367884,15084.25879,1.860122567,4.358374359,8607.463454,11734.11364,1.653441731,3.874109251,33.03765930831807,12-04-2021 17:00
2442,8113.618375,10572.79161,1.572352955,3.684113577,9136.458343,13042.28246,1.751892839,4.10478587,9990.839554,15132.34144,1.865837501,4.371764779,8604.392208,11763.96633,1.658039326,3.884881681,33.029866679546906,12-04-2021 18:00
2443,8103.401849,10563.55895,1.570132672,3.678911326,9136.862976,13059.83867,1.751385776,4.103597792,9980.233681,15122.52219,1.863461504,4.366197682,8595.400873,11756.68953,1.655942806,3.879969415,33.051227364947366,12-04-2021 19:00
2444,8107.825488,10558.48026,1.569183263,3.676686805,9134.925798,13036.78566,1.749225127,4.098535267,9983.378,15109.1986,1.861952517,4.362662039,8599.291503,11749.19998,1.654765705,3.877211398,33.05366790046518,12-04-2021 20:00
2445,8108.838222,10564.14898,1.570506815,3.679787965,9124.175402,13014.87552,1.748774075,4.097478427,9988.663356,15128.9653,1.864277508,4.368109626,8606.945926,11771.97205,1.657313479,3.88318098,33.06682026499615,12-04-2021 21:00
2446,8108.413401,10575.47163,1.569637971,3.677752212,9106.070489,12981.77813,1.744600086,4.087698531,10000.0,15171.31858,1.864805067,4.369345727,8610.021043,11790.86096,1.656835167,3.882060267,33.12943955420354,12-04-2021 22:00
2447,8100.959537,10575.78322,1.570170762,3.679000572,9108.252597,13008.58035,1.746944278,4.093191106,9994.20071,15180.89988,1.865981971,4.372103281,8601.954348,11790.70924,1.657415604,3.883420264,33.11741127662344,12-04-2021 23:00
2448,8103.443067,10573.51834,1.571086893,3.68114712,9125.322817,13042.14984,1.750295175,4.101042452,10000.0,15186.7372,1.867591277,4.375873979,8606.670369,11794.29301,1.658713455,3.886461204,33.10155686063908,13-04-2021 00:00
2449,8101.87349,10593.0612,1.571889993,3.683028831,9146.722938,13123.00646,1.754976141,4.112010226,9999.273157,15215.10361,1.868567142,4.378160485,8621.145244,11854.288,1.662278898,3.894815242,33.19857613498558,13-04-2021 01:00
2450,8115.753477,10579.30083,1.568572042,3.67525468,9153.513737,13083.123,1.749754823,4.099776376,9996.689954,15142.4939,1.861280583,4.361087658,8599.371059,11749.83225,1.652523221,3.871957129,33.10030308738818,13-04-2021 02:00
2451,8114.15781,10587.00098,1.5684238,3.674907341,9124.629706,13023.19173,1.744964872,4.088553245,9991.145155,15142.20966,1.860491609,4.359239045,8600.863059,11764.24193,1.652712817,3.872401364,33.13709455458383,13-04-2021 03:00
2452,8102.971708,10584.53732,1.57113543,3.681260846,9129.630703,13066.72985,1.751101924,4.102932711,9975.408072,15137.86696,1.863694026,4.366742493,8605.492503,11803.53219,1.658549676,3.88607746,33.13075858743029,13-04-2021 04:00
2453,8098.355563,10566.27784,1.567891194,3.673659414,9137.509985,13076.47316,1.74968802,4.099619853,9979.346169,15135.1411,1.861219928,4.36094554,8607.261508,11798.64919,1.656251541,3.880692799,33.16300436297117,13-04-2021 05:00
2454,8103.948239,10574.33676,1.566564983,3.670552024,9124.858376,13037.11019,1.744953564,4.08852675,9975.64712,15116.3904,1.857852009,4.353054312,8597.507416,11767.90782,1.652056343,3.870863207,33.160592219670725,13-04-2021 06:00
2455,7896.70135,10084.70231,1.532454629,3.5906295,9161.645163,13129.44976,1.753514193,4.108584797,9986.041137,15145.38423,1.862300501,4.363477384,8595.776964,11764.10596,1.654088764,3.875625286,33.10914692064655,13-04-2021 07:00
2456,7883.599738,10058.19155,1.530642746,3.586384153,9143.890614,13090.79747,1.751193624,4.103147569,9979.524259,15134.7043,1.861943041,4.362639836,8598.691683,11775.96034,1.655167331,3.878152433,33.120913276355196,13-04-2021 08:00
2457,7886.471566,10070.407,1.529302374,3.583243584,9132.360485,13066.65245,1.74704331,4.093423144,9988.832566,15162.97618,1.860974986,4.360371627,8586.425248,11750.58819,1.651038125,3.868477464,33.132208018008754,13-04-2021 09:00
2458,7887.991091,10074.8572,1.529332624,3.583314461,9109.069358,13008.76137,1.74280638,4.083495774,9993.061502,15174.14713,1.861274264,4.361072852,8576.011782,11725.66468,1.648949213,3.863583022,33.10381648072071,13-04-2021 10:00
2459,7888.144092,10080.59426,1.530528745,3.586117042,9088.281364,12964.26232,1.740662374,4.078472244,9996.743351,15192.41588,1.863268243,4.365744859,8582.434547,11748.44345,1.651422519,3.869378121,33.11845003998318,13-04-2021 11:00
2460,7881.863827,10055.76576,1.527400482,3.578787343,9089.417439,12953.80993,1.738562095,4.073551169,9992.715046,15166.01893,1.86012887,4.358389128,8596.391644,11770.31826,1.6515658,3.869713837,33.17723583322343,13-04-2021 12:00
2461,7881.658291,10077.84295,1.53013425,3.585192718,9106.390573,13024.59278,1.744472254,4.087399013,9962.335962,15120.23047,1.85861867,4.354850643,8609.914399,11828.64194,1.656697809,3.88173843,33.23835046749532,13-04-2021 13:00
2462,7891.444792,10091.26564,1.532185478,3.589998863,9099.038977,12995.61674,1.743741163,4.085686023,9967.922027,15123.16224,1.860065169,4.358239872,8603.029472,11802.36511,1.656009261,3.880125121,33.17830226238678,13-04-2021 14:00
2463,7878.147857,10044.61543,1.527391761,3.578766909,9127.664922,13046.31238,1.745603651,4.090049942,9979.103652,15127.5421,1.858637794,4.354895451,8603.799477,11785.45301,1.653388559,3.873984666,33.18327357258519,13-04-2021 15:00
2464,7878.805771,10072.38433,1.530653672,3.586409754,9132.53931,13091.78194,1.750030344,4.100421938,9972.166338,15148.03645,1.861321699,4.361183995,8599.784184,11805.8756,1.656135747,3.880421486,33.18563608207394,13-04-2021 16:00
2465,7878.443778,10087.60695,1.532470508,3.590666705,9145.440513,13144.58845,1.75430211,4.110430932,9989.352617,15216.40362,1.866376602,4.373027925,8589.667768,11799.532,1.656430726,3.881112638,33.161898028968444,13-04-2021 17:00
2466,7880.323846,10041.104,1.527274236,3.578491541,9159.034709,13113.94566,1.750251452,4.100940005,9970.374355,15094.44349,1.856890896,4.350802367,8598.775807,11763.55935,1.652041891,3.870829347,33.1486287186116,13-04-2021 18:00
2467,7864.627905,10022.3456,1.526585836,3.57687858,9163.966782,13149.08703,1.753425492,4.108376965,9977.659803,15139.67669,1.860603309,4.359500765,8606.272204,11802.63579,1.655553442,3.879057111,33.18819828708309,13-04-2021 19:00
2468,7866.273614,10038.6913,1.528231447,3.580734342,9198.780035,13252.19687,1.760669324,4.125349681,9987.064914,15181.6843,1.863625978,4.366583053,8587.962578,11772.20244,1.65388586,3.875149871,33.13599855549495,13-04-2021 20:00
2469,7864.026096,10047.87858,1.528578448,3.581547386,9180.943014,13224.50136,1.758409614,4.12005505,9988.675957,15204.23563,1.864445087,4.368502272,8575.934248,11758.23198,1.652516709,3.871941871,33.12409639016508,13-04-2021 21:00
2470,7861.284996,10020.98874,1.526099216,3.575738401,9174.502953,13182.89805,1.755191686,4.11251526,9967.184333,15120.2739,1.858907745,4.355527962,8582.833149,11752.29904,1.65162959,3.8698633,33.12516526593994,13-04-2021 22:00
2471,7866.50816,10039.60819,1.529251019,3.583123256,9170.386283,13181.48198,1.756982903,4.116712183,9986.354417,15181.64813,1.864815645,4.369370512,8595.815929,11792.21904,1.656200463,3.880573119,33.14595305071179,13-04-2021 23:00
2472,7858.759357,10022.90045,1.527135118,3.578165579,9173.575357,13189.87533,1.756523649,4.115636125,10000.0,15217.41063,1.865948865,4.372025711,8601.214124,11805.61952,1.656193768,3.880557434,33.1837536975191,14-04-2021 00:00
2473,7855.363257,10011.4759,1.525021455,3.573213144,9164.461994,13161.518,1.753233401,4.107926885,9992.951311,15192.26631,1.862841174,4.364744211,8614.211956,11832.74929,1.656771751,3.881911679,33.248408126441944,14-04-2021 01:00
2474,7852.825062,10002.28618,1.524475011,3.571932795,9139.077126,13093.79096,1.748921042,4.09782278,9986.746272,15171.81391,1.861746,4.362178156,8601.725189,11798.67737,1.654512933,3.876619139,33.19793225622108,14-04-2021 02:00
2475,7847.343761,9970.514998,1.522137337,3.56645549,9165.845142,13137.57641,1.751858789,4.10470609,9986.669995,15145.92799,1.860256363,4.35868785,8603.767565,11783.09664,1.6534778,3.874193764,33.17484834735879,14-04-2021 03:00
2476,7851.734343,9993.694331,1.524992841,3.573146102,9184.634695,13201.96127,1.757451446,4.117810008,9997.551507,15194.39425,1.864666629,4.369021358,8895.15769,12514.80058,1.705031259,3.994986488,34.16956603397598,14-04-2021 04:00
2477,7844.847367,9992.343134,1.52695717,3.577748636,9184.318319,13221.21692,1.761082845,4.126318584,10000.0,15223.50518,1.868895566,4.378930002,8899.787589,12545.33805,1.709405478,4.005235536,34.16529319470228,14-04-2021 05:00
2478,7833.220636,9961.838904,1.522250721,3.566721156,9172.165508,13184.46234,1.75596245,4.114321204,10000.0,15214.46477,1.865431619,4.370813774,8903.749879,12549.01913,1.707059955,3.99973984,34.222275388202114,14-04-2021 06:00
2479,7835.954219,9970.464039,1.524658081,3.572361738,9190.491757,13235.17419,1.761283889,4.126789641,10000.0,15220.39139,1.86797143,4.376764698,8908.117997,12564.07964,1.710000783,4.00663037,34.20442124378987,14-04-2021 07:00
2480,7827.606388,9919.115882,1.519380414,3.55999586,9231.781386,13298.29516,1.763889451,4.132894624,9984.741897,15134.48669,1.860967048,4.360353028,8881.43138,12459.25442,1.701296056,3.986234693,34.092593015255204,14-04-2021 08:00
2481,7825.452187,9931.605858,1.520439107,3.562476439,9259.755409,13390.07332,1.76994453,4.147082023,9992.442385,15178.28674,1.863668131,4.366681821,8883.876674,12485.79089,1.703195306,3.990684745,34.127107512016586,14-04-2021 09:00
2482,7825.67304,9928.439334,1.520962176,3.563702019,9280.121679,13438.122,1.773984208,4.156547221,9991.16735,15171.33456,1.864152045,4.367815659,8897.663663,12516.72686,1.706171329,3.997657737,34.15198967385879,14-04-2021 10:00
2483,7822.167965,9904.539211,1.518286484,3.55743272,9303.803134,13476.14606,1.775365371,4.159783366,9984.707899,15131.69449,1.860737643,4.359815517,8891.351423,12480.82554,1.702690988,3.989503098,34.12363988928034,14-04-2021 11:00
2484,7825.051233,9934.712489,1.522037963,3.566222652,9311.217409,13526.51972,1.780438906,4.17167095,9989.956906,15180.41514,1.865534846,4.37105564,8892.357974,12512.21547,1.70645638,3.998325628,34.13397752729095,14-04-2021 12:00
2485,7836.393985,9942.944618,1.523107075,3.568727642,9309.945058,13500.58522,1.779187747,4.168739413,9970.052845,15104.49443,1.861429335,4.361436191,8906.846327,12527.37578,1.708015682,4.001979162,34.14413589098335,14-04-2021 13:00
2486,7825.131629,9909.095494,1.520756909,3.563221068,9309.863502,13490.98046,1.778807191,4.167847747,9961.765509,15072.45199,1.859671953,4.357318545,8926.564326,12568.00319,1.711075639,4.009148819,34.1936096138526,14-04-2021 14:00
2487,7829.591102,9924.729791,1.521316964,3.564533309,9294.361616,13458.00691,1.775880648,4.160990688,9951.825633,15053.3592,1.857806043,4.352946611,8941.696271,12610.86554,1.713276781,4.014306221,34.266144420685755,14-04-2021 15:00
2488,7821.367079,9887.180505,1.516969747,3.55434753,9279.734934,13395.7966,1.769999323,4.147210407,9957.734248,15040.36468,1.855144899,4.346711398,8934.045349,12567.97506,1.708677337,4.00352946,34.241527173769484,14-04-2021 16:00
2489,7821.855947,9886.403272,1.517776824,3.556238558,9276.86654,13386.63289,1.770328725,4.147982213,9962.286247,15049.99607,1.856653682,4.350246563,8944.199662,12591.64528,1.711230362,4.009511344,34.25483488027634,14-04-2021 17:00
2490,7826.412514,9891.715873,1.518952123,3.55899235,9262.593168,13344.85101,1.768521906,4.143748732,9972.785957,15071.58846,1.859007545,4.355761799,8948.043219,12596.21645,1.71252268,4.01253932,34.241411430538484,14-04-2021 18:00
2491,7837.666201,9928.478252,1.523523191,3.569702626,9260.072491,13354.23191,1.771252842,4.150147474,9975.584505,15097.07887,1.862783147,4.364608252,8942.932291,12598.30885,1.714631911,4.017481369,34.20497078585616,14-04-2021 19:00
2492,7825.724632,9915.028199,1.523219483,3.568991021,9269.474535,13396.82269,1.774879682,4.158645368,9965.330333,15091.77377,1.863310441,4.365843733,8923.576452,12567.82708,1.713317096,4.014400682,34.14839711286909,14-04-2021 20:00
2493,7822.673574,9881.598193,1.519175931,3.559516745,9248.673343,13309.03767,1.767284991,4.140850569,9963.943692,15048.48284,1.858745455,4.355147708,8928.160739,12546.13296,1.710129326,4.006931553,34.1529959183576,14-04-2021 21:00
2494,7814.741471,9889.666038,1.521504807,3.564973435,9279.849343,13422.73772,1.776721054,4.162959809,9952.025105,15058.09399,1.861435086,4.361449668,8928.820179,12580.69161,1.714319306,4.016748917,34.16336772491263,14-04-2021 22:00
2495,7814.100763,9865.326344,1.519254163,3.559700047,9266.863774,13361.14216,1.772267504,4.152524885,9950.620617,15021.9934,1.858687979,4.355013038,8913.771328,12515.62588,1.709428979,4.005290599,34.08390809505976,14-04-2021 23:00
2496,7810.788935,9860.128083,1.519377578,3.559989217,9308.382516,13469.89078,1.780138165,4.170966297,9929.401575,14971.5746,1.85619387,4.349169196,8909.965165,12510.16526,1.709700165,4.005926005,34.06363324482521,15-04-2021 00:00
2497,7815.927079,9866.098015,1.5215355,3.565045351,9312.387689,13474.36848,1.782423554,4.176321096,9924.41116,14952.87341,1.857122066,4.351344013,8927.175,12547.63075,1.714158817,4.016372883,34.076779803867225,15-04-2021 01:00
2498,7825.902882,9902.07225,1.523131718,3.568785382,9301.07348,13460.60735,1.780201799,4.171115394,9928.892546,14979.42678,1.857287826,4.351732398,8926.965352,12560.4801,1.713785619,4.015498458,34.119104230036754,15-04-2021 02:00
