Unnamed: 0,CMP_SPEED_1,POWER_1,FUEL_FLOW_1,CO2_1,CMP_SPEED_2,POWER_2,FUEL_FLOW_2,CO2_2,CMP_SPEED_3,POWER_3,FUEL_FLOW_3,CO2_3,CMP_SPEED_4,POWER_4,FUEL_FLOW_4,CO2_4,CMP_SPEED_5,POWER_5,FUEL_FLOW_5,CO2_5,THERMAL_EFF,DATE_TIME
1373,9795.44547,15384.46654,1.97133709,5.351923445,9913.397072,15658.2569,1.962299594,5.327387821,5216.193272,4594.756058,1.090038422,2.959312346,9912.862281,15633.63421,1.956981881,5.312950924,8753.665852,12580.79052,1.769524173,4.804027661,33.02772016606531,27-02-2021 05:00
1374,9781.017317,15343.35746,1.969083505,5.345805257,9931.210818,15702.85354,1.965346123,5.335658751,5220.014387,4600.388454,1.090846807,2.961507005,9923.278243,15658.6809,1.958768483,5.317801314,8750.866833,12571.49993,1.769183005,4.803101433,33.00969438361091,27-02-2021 06:00
1375,9771.427645,15345.05707,1.9715409,5.352476764,9964.305838,15820.58736,1.974931773,5.361682541,5220.322987,4608.700101,1.093187415,2.967861452,9916.822139,15669.65803,1.96177288,5.325957862,8759.642301,12616.20615,1.774386963,4.817229503,33.029926243065134,27-02-2021 07:00
1376,9760.300579,15263.78262,1.962931824,5.329104243,9986.683584,15827.60171,1.97186871,5.353366725,5216.974923,4586.868022,1.088746012,2.955803621,9945.178339,15693.62986,1.95975218,5.320471924,8784.302345,12637.05801,1.772733733,4.812741199,33.115371787297825,27-02-2021 08:00
1377,9764.672301,15313.76091,1.96905389,5.345724856,9975.640724,15837.19123,1.97550265,5.363232399,5213.6707,4591.225623,1.09093592,2.961748936,9971.229818,15803.73817,1.969547113,5.347063891,8779.436931,12655.13939,1.776604174,4.82324894,33.09050689758103,27-02-2021 09:00
1378,9751.183427,15269.70106,1.966268251,5.338162209,9987.563959,15861.51542,1.977128894,5.367647438,5221.356397,4602.349271,1.092206323,2.965197915,9989.472837,15845.2984,1.972237462,5.354367839,8795.879492,12690.39848,1.77912877,4.830102891,33.13561546078308,27-02-2021 10:00
1379,9759.043082,15256.06642,1.964899971,5.334447507,9991.308997,15834.18235,1.974996233,5.361857543,5226.861651,4599.486851,1.091601083,2.963554767,9996.750791,15827.75351,1.970628788,5.350000497,8810.899558,12698.18668,1.779254265,4.830443594,33.153612488071445,27-02-2021 11:00
1380,9755.16204,15277.4716,1.96814594,5.343259888,9983.491382,15845.34046,1.977521031,5.368712041,5219.734195,4595.891487,1.092296254,2.965442065,9985.056584,15828.71315,1.972606241,5.355369024,8796.910706,12689.05204,1.780410635,4.833582987,33.108245260082676,27-02-2021 12:00
1381,9746.07926,15258.41996,1.966810279,5.339633744,10000.0,15895.69523,1.980530617,5.376882675,5233.71663,4624.769311,1.095457653,2.974024851,9998.622667,15870.82539,1.97503493,5.361962599,8801.853969,12706.13204,1.781497718,4.836534276,33.13258026808885,27-02-2021 13:00
1382,9738.600979,15237.77662,1.964971032,5.334640427,9989.78842,15867.45411,1.978245684,5.370679379,5246.36508,4649.379387,1.097869712,2.980573278,10000.0,15874.66255,1.974786849,5.361289091,8796.763099,12693.27604,1.780210753,4.833040333,33.12298514118694,27-02-2021 14:00
1383,9737.980112,15180.40001,1.958676873,5.317552605,9983.0721,15789.75859,1.970698286,5.350189175,5238.032796,4614.920224,1.092441886,2.965837437,9997.131576,15807.54269,1.967878816,5.342534681,8801.372889,12657.18121,1.775235602,4.819533446,33.12136021091738,27-02-2021 15:00
1384,9741.876343,15198.79901,1.960009699,5.321171054,10000.0,15844.17768,1.974242207,5.35981046,5244.426785,4629.980112,1.094221774,2.970669602,10000.0,15823.51316,1.969060736,5.345743441,8813.166323,12694.64826,1.778082389,4.827262102,33.1662184243282,27-02-2021 16:00
1385,9765.361838,15247.75762,1.963229778,5.32991315,10000.0,15828.31809,1.973358465,5.357411215,5245.598876,4626.271087,1.093874163,2.969725882,9996.857041,15800.50521,1.967797486,5.342313882,8820.845193,12701.6633,1.778654049,4.828814085,33.17388049343745,27-02-2021 17:00
1386,9773.537579,15297.07438,1.966639261,5.339169451,10000.0,15857.35186,1.975357449,5.362838197,5239.670221,4625.791571,1.09393782,2.969898702,9996.657014,15827.87528,1.969622038,5.347267302,8810.136385,12697.85879,1.778571719,4.828590571,33.165479128564726,27-02-2021 18:00
1387,9772.731871,15291.20656,1.967789457,5.342292084,10000.0,15851.20998,1.976453006,5.365812493,5243.459238,4628.913334,1.095149305,2.973187726,10000.0,15831.91302,1.971358988,5.351982895,8811.14741,12695.31015,1.779824071,4.831990541,33.13549053719972,27-02-2021 19:00
1388,9768.257005,15300.36669,1.97004221,5.348408014,9998.511205,15869.8251,1.97936629,5.373721678,5256.783048,4660.179152,1.099692865,2.9855229,10000.0,15854.37544,1.974560445,5.360674435,8805.60479,12699.05929,1.781690514,4.837057691,33.11055405880053,27-02-2021 20:00
1389,9758.750456,15261.9036,1.965962673,5.337332603,10000.0,15861.16478,1.977266339,5.368020585,5253.980061,4652.12494,1.097884786,2.980614202,9984.665192,15800.07289,1.969671812,5.347402432,8776.683911,12614.95363,1.774433408,4.817355596,33.02578261865435,27-02-2021 21:00
1390,9740.75771,15196.52708,1.961654428,5.325636279,9990.760582,15817.97579,1.974431155,5.360323428,5253.887457,4645.686554,1.097061388,2.978378784,9977.242621,15762.33565,1.967198988,5.340689037,8799.266724,12657.74021,1.777252355,4.825008668,33.08523658470527,27-02-2021 22:00
1391,9728.640093,15183.26952,1.96045761,5.322387074,9968.490572,15779.77412,1.97180921,5.35320519,5256.769748,4659.612468,1.098469018,2.982200316,9974.087489,15775.37154,1.967795709,5.342309059,8790.887426,12654.06822,1.776748304,4.823640235,33.085021937076235,27-02-2021 23:00
1392,9710.041877,15113.22357,1.953871517,5.304506689,9973.194878,15772.1162,1.969157829,5.346007036,5264.503305,4669.482877,1.098357167,2.981896654,9990.099793,15798.51834,1.967193885,5.340675185,8796.086336,12651.44216,1.774698805,4.818076113,33.116355990126664,28-02-2021 00:00
1393,9716.000348,15126.85057,1.954717784,5.306804195,9961.643978,15738.47933,1.967052342,5.340290912,5262.060918,4664.243289,1.097762437,2.98028204,9986.170005,15785.957,1.966452775,5.338663166,8782.668971,12615.56954,1.772196636,4.811283051,33.06908047808633,28-02-2021 01:00
1394,9693.749452,15075.75595,1.953930904,5.304667917,9978.083526,15790.41993,1.972732767,5.355712526,5260.49712,4660.912276,1.098840001,2.983207487,9996.086954,15821.4053,1.971149976,5.351415456,8797.041927,12658.81828,1.777471295,4.825603063,33.0839788605271,28-02-2021 02:00
1395,9659.426012,14994.42233,1.947849087,5.288156578,9986.183511,15825.63459,1.974057541,5.359309117,5272.729741,4689.967106,1.10147054,2.990349057,10000.0,15844.15714,1.971579116,5.352580515,8791.107749,12654.27551,1.776353796,4.822569199,33.09291184043365,28-02-2021 03:00
1396,9658.548793,15020.3512,1.950757303,5.296052005,10000.0,15894.09565,1.97967849,5.374569259,5273.16534,4700.70611,1.103446576,2.995713737,9976.945713,15811.7307,1.970881583,5.350686803,8800.239712,12701.68503,1.780725194,4.834436974,33.13535294777093,28-02-2021 04:00
1397,9648.564389,14963.84249,1.947333663,5.286757268,10000.0,15860.07849,1.977704715,5.369210718,5273.409615,4688.67748,1.102300849,2.992603238,9977.05529,15779.99478,1.969109299,5.345875282,8814.777706,12711.93215,1.781607705,4.836832876,33.145658303759575,28-02-2021 05:00
1398,9642.550037,14970.0448,1.947398115,5.286932245,10000.0,15884.80596,1.978866352,5.372364412,5270.2475,4692.444584,1.102538288,2.993247853,9984.346775,15823.84363,1.971490478,5.352339873,8830.60411,12773.05484,1.785590879,4.847646675,33.23073774107429,28-02-2021 06:00
1399,9639.782471,14962.05877,1.946114385,5.283447087,10000.0,15884.75215,1.978066623,5.370193252,5258.496065,4671.283574,1.09978456,2.985771842,9989.855105,15838.47513,1.971620042,5.352691623,8839.559573,12795.96746,1.786408335,4.849865962,33.27511427576339,28-02-2021 07:00
1400,9640.25106,14959.87906,1.945631233,5.282135391,9989.439365,15853.29895,1.975828967,5.364118307,5257.792903,4669.162754,1.099353437,2.984601399,9983.486819,15817.36076,1.969986403,5.348256507,8841.543947,12797.80008,1.786171167,4.849222082,33.28429879566427,28-02-2021 08:00
1401,9642.458707,14965.16809,1.946135771,5.283505146,9972.688382,15807.16493,1.973128441,5.356786732,5255.311338,4663.874057,1.098876987,2.983307899,9986.565062,15824.86924,1.970568293,5.349836263,8867.580622,12864.02953,1.790849522,4.861923205,33.36914645492888,28-02-2021 09:00
1402,9640.135435,14963.40092,1.946347241,5.28407926,9967.477559,15797.35233,1.972840752,5.356005693,5249.219358,4653.605966,1.097919428,2.98070825,9996.20653,15855.24755,1.972718046,5.355672561,8871.521962,12877.91328,1.792113684,4.86535524,33.38159665097219,28-02-2021 10:00
1403,9638.798402,14953.36377,1.945402802,5.281515233,9978.731186,15821.43663,1.974062364,5.35932221,5261.340065,4674.452428,1.100037234,2.986457817,10000.0,15858.95567,1.972708482,5.355646596,8866.877749,12860.93212,1.790703827,4.861527662,33.36382613079682,28-02-2021 11:00
1404,9641.891658,14939.9129,1.943722422,5.27695322,9978.45903,15797.36473,1.97170929,5.35293392,5266.45608,4676.517849,1.099729982,2.985623668,10000.0,15835.98535,1.970487996,5.349618265,8877.379398,12869.16517,1.790439574,4.860810249,33.39011166364073,28-02-2021 12:00
1405,9653.97098,14960.90573,1.944025953,5.277777266,9978.724407,15786.14147,1.969935734,5.348118946,5262.743787,4666.411189,1.098001156,2.98093013,10000.0,15823.40758,1.968551367,5.344360571,8871.380869,12844.49146,1.787815265,4.853685594,33.3750125920849,28-02-2021 13:00
1406,9660.227086,15023.00229,1.949582132,5.292861568,9983.123136,15846.58157,1.975243427,5.362528641,5254.585313,4667.28193,1.099041287,2.983753952,10000.0,15871.74795,1.973067253,5.356620614,8885.956324,12922.11118,1.794554666,4.87198219,33.45060260819501,28-02-2021 14:00
1407,9666.625506,15011.97576,1.94778151,5.287973114,9971.300432,15783.96047,1.970265502,5.349014225,5251.77141,4652.124152,1.096738484,2.977502142,9988.039308,15809.13585,1.968049568,5.342998251,8892.445316,12913.50341,1.792905534,4.867505011,33.45906794632516,28-02-2021 15:00
1408,9673.113587,15022.01617,1.947491593,5.287186028,9983.541841,15810.62673,1.971032752,5.351097207,5246.327165,4640.362269,1.094858955,2.972399464,9979.565927,15779.20573,1.965241206,5.335373914,8881.029291,12878.52739,1.789636013,4.858628688,33.429406052732205,28-02-2021 16:00
1409,9682.653018,15110.86614,1.954765069,5.306932567,9991.515834,15900.70513,1.978146653,5.370410523,5245.640717,4662.593065,1.09819878,2.981466653,9970.226025,15821.50308,1.969427653,5.346739573,8897.528947,12977.61843,1.797824236,4.880858646,33.533195051704645,28-02-2021 17:00
1410,9661.860248,15045.61851,1.949079336,5.291496543,9962.019223,15811.26023,1.971154617,5.351428056,5247.696648,4664.975347,1.097605934,2.979857154,9988.850714,15861.74679,1.970396991,5.3493712,8896.826596,12968.36226,1.795794371,4.875347826,33.54715480474407,28-02-2021 18:00
1411,9660.370801,15016.36414,1.945084728,5.280651703,9962.873106,15787.33663,1.967574452,5.341708374,5247.706018,4657.817704,1.095618108,2.974460467,10000.0,15865.64329,1.96859481,5.344478513,8908.119838,12976.44806,1.794493089,4.871815015,33.592413510252214,28-02-2021 19:00
1412,9660.478382,15054.41552,1.950990808,5.296685939,9963.222915,15827.84166,1.973707978,5.358360097,5243.9238,4660.780174,1.098006112,2.980943586,9998.830677,15902.01135,1.974330797,5.36005097,8896.32108,12977.79375,1.797827459,4.880867397,33.53358794904901,28-02-2021 20:00
1413,9646.958702,14996.86743,1.944598201,5.279330845,9939.412769,15741.68445,1.965587601,5.336314331,5242.540972,4653.63084,1.095607934,2.974432844,9992.169944,15861.95251,1.969079264,5.345793743,8880.915563,12920.46122,1.791394347,4.863402335,33.50533638554395,28-02-2021 21:00
1414,9657.479538,15041.49087,1.947778993,5.287966282,9931.317811,15736.96441,1.965571068,5.336269447,5242.974448,4660.663465,1.096529447,2.976934632,9986.777967,15864.91002,1.969550484,5.347073042,8888.7712,12955.84838,1.794156422,4.870901008,33.54538015930022,28-02-2021 22:00
1415,9657.233774,15023.02339,1.946576544,5.284701788,9921.247489,15690.36754,1.962679532,5.328419303,5242.479808,4652.546529,1.095641885,2.974525019,10000.0,15882.36544,1.97071068,5.350222824,8885.322105,12931.15438,1.792515374,4.866445777,33.512094532267206,28-02-2021 23:00
1416,9656.468862,15043.60409,1.948440725,5.289762796,9936.179873,15754.25186,1.96715892,5.340580257,5235.520345,4647.613175,1.095468347,2.974053885,10000.0,15906.40847,1.972734718,5.355717823,8878.081492,12932.39898,1.79310164,4.868037412,33.50436196287211,01-03-2021 00:00
1417,9649.845875,15055.71018,1.948013059,5.28860174,9928.943766,15768.41346,1.966821602,5.339664485,5236.319009,4663.334747,1.096470185,2.976773744,9998.713313,15935.68079,1.973309973,5.357279567,8864.681378,12926.08981,1.791523973,4.863754252,33.51750710353609,01-03-2021 01:00
1418,9639.930293,15018.37624,1.944805073,5.279892476,9951.13828,15817.93554,1.969099626,5.345849024,5240.157688,4667.447702,1.096458809,2.976742859,10000.0,15928.25906,1.972110145,5.354022191,8855.078431,12892.18743,1.788460231,4.855436593,33.48686477259682,01-03-2021 02:00
1419,9636.739494,15002.15389,1.943219885,5.275588897,9951.994157,15812.03565,1.968157355,5.343290879,5243.193783,4670.906248,1.096534371,2.976948001,9999.832614,15920.1099,1.971089708,5.351251836,8829.997411,12820.91678,1.783015645,4.840655249,33.40343216231167,01-03-2021 03:00
1420,9627.996438,14964.39088,1.938983101,5.264086579,9922.182783,15715.95026,1.960277882,5.321899135,5249.523738,4679.718396,1.096413306,2.976619326,9995.546676,15893.43509,1.967585153,5.341737425,8836.13257,12824.95331,1.781589749,4.836784129,33.44069174558344,01-03-2021 04:00
1421,9633.45269,15030.61278,1.945148093,5.280823729,9940.000785,15819.03728,1.968437292,5.344050871,5247.67998,4694.487996,1.09916096,2.984078848,9992.247595,15939.7461,1.972375929,5.354743759,8819.837788,12828.8662,1.78367089,4.842434155,33.41186485478352,01-03-2021 05:00
1422,9621.219225,14981.5872,1.941250583,5.270242498,9946.689196,15819.95021,1.967678625,5.34199119,5248.883594,4691.140579,1.098291624,2.981718715,9995.400338,15930.87035,1.9710719,5.351203488,8806.273165,12779.39567,1.779518707,4.83116152,33.36068227083579,01-03-2021 06:00
1423,9627.69758,15029.39665,1.944867817,5.280062816,9954.835131,15874.44998,1.971451369,5.352233698,5244.35216,4694.092782,1.098876034,2.98330531,9992.710594,15955.56626,1.972981646,5.3563882,8804.012986,12800.2417,1.781396209,4.836258693,33.379883110514704,01-03-2021 07:00
1424,9632.742741,15025.69798,1.942998182,5.274987,9982.478617,15931.94228,1.97326463,5.357156466,5235.12575,4671.87871,1.095441889,2.973982056,9990.230162,15930.50816,1.969727936,5.347554801,8789.997227,12749.45119,1.776322716,4.822484818,33.342394521746215,01-03-2021 08:00
1425,9645.950688,15097.98903,1.948941247,5.29112165,9961.5919,15914.06225,1.973499547,5.357794236,5235.14241,4684.857886,1.097666486,2.980021545,10000.0,15996.14221,1.975130434,5.36222188,8793.147995,12789.41897,1.780342417,4.833397783,33.37140107649882,01-03-2021 09:00
1426,9659.017248,15063.64119,1.944582174,5.279287334,9961.283188,15837.99316,1.966643962,5.339182214,5243.139031,4674.942468,1.095288985,2.97356694,10000.0,15922.23429,1.968475559,5.344154761,8824.026886,12808.31106,1.77969362,4.831636385,33.43287985962367,01-03-2021 10:00
1427,9675.935692,15158.85044,1.952631587,5.301140441,9962.089306,15893.82218,1.972099029,5.353992011,5243.640037,4693.351911,1.098427454,2.982087474,10000.0,15975.16571,1.973635826,5.358164214,8810.077433,12816.04518,1.782053514,4.838043189,33.40876743191153,01-03-2021 11:00
1428,9685.490735,15200.37344,1.953364622,5.303130537,9959.044418,15904.31809,1.970848047,5.350595757,5245.172565,4705.846426,1.098680665,2.98277491,10000.0,15993.18556,1.972827767,5.355970441,8803.744898,12815.38592,1.780242328,4.833126056,33.441036598859675,01-03-2021 12:00
1429,9694.213792,15210.256,1.952610938,5.301084383,9945.181201,15852.44248,1.966314367,5.338287407,5248.200234,4708.278595,1.098171454,2.981392468,9996.853541,15970.20221,1.9700886,5.348533958,8816.749577,12838.04931,1.780604744,4.834109968,33.4933569844784,01-03-2021 13:00
1430,9687.852038,15234.55628,1.956428393,5.311448276,9928.711731,15851.49947,1.968580027,5.34443838,5249.535806,4724.430112,1.101301749,2.989890812,10000.0,16023.58763,1.975667753,5.363680631,8829.341665,12906.07872,1.787372577,4.852483754,33.543346182224255,01-03-2021 14:00
1431,9682.778425,15190.27654,1.953434523,5.303320309,9917.465075,15788.42834,1.964601302,5.333636659,5238.351133,4690.806016,1.097547996,2.97969986,9998.055814,15985.64982,1.973227297,5.357055112,8836.35753,12897.35914,1.786698731,4.85065435,33.533325877930885,01-03-2021 15:00
1432,9689.591967,15226.90886,1.953908412,5.304606854,9905.366507,15776.91623,1.961952474,5.326445436,5244.292981,4712.526205,1.098741576,2.982940274,10000.0,16011.30964,1.972865887,5.356073931,8836.017401,12914.42892,1.786049076,4.848890619,33.5899210687145,01-03-2021 16:00
1433,9692.302236,15215.54553,1.953989843,5.304827929,9895.612465,15730.14211,1.959953751,5.321019162,5245.667941,4706.531392,1.09856786,2.98246866,10000.0,15990.69078,1.972447994,5.354939405,8837.37139,12900.67681,1.785894191,4.848470128,33.55706241850359,01-03-2021 17:00
1434,9688.872834,15216.96919,1.950845579,5.296291661,9892.741586,15736.51129,1.957098977,5.313268823,5243.3563,4711.362747,1.097156916,2.97863813,10000.0,16002.78275,1.969848024,5.347880825,0.0,0.0,0.0,0.0,,01-03-2021 18:00
1435,9661.721041,15149.13097,1.947087689,5.286089479,9878.659819,15704.52172,1.9557483,5.30960191,5242.97337,4712.020041,1.097591576,2.979818176,9993.395837,15991.39437,1.96979363,5.347733154,0.0,0.0,0.0,0.0,,01-03-2021 19:00
1436,9649.461211,15139.93407,1.948449766,5.289787343,9874.308567,15717.24016,1.95848176,5.3170229,5250.678437,4733.59452,1.101096143,2.989332619,9989.74378,16006.51802,1.97272627,5.355694887,0.0,0.0,0.0,0.0,,01-03-2021 20:00
1437,9665.391795,15192.08333,1.950687388,5.295862194,9867.376533,15709.0993,1.956839328,5.312563911,5246.901527,4731.658332,1.100195408,2.98688724,10000.0,16044.84989,1.973882979,5.358835203,0.0,0.0,0.0,0.0,,01-03-2021 21:00
1438,9660.907798,15147.21074,1.946728512,5.285114363,9874.440638,15693.57098,1.954709646,5.3067821,5251.551108,4729.10169,1.099266534,2.984365468,9987.400474,15975.81079,1.968533341,5.344311634,0.0,0.0,0.0,0.0,,01-03-2021 22:00
1439,9642.562443,15128.42792,1.945024948,5.280489406,9883.479316,15752.42189,1.957864287,5.315346539,5258.735957,4756.572122,1.10197109,2.991707986,9997.933141,16037.84116,1.971769307,5.353096859,0.0,0.0,0.0,0.0,,01-03-2021 23:00
1440,9647.8328,15125.33773,1.943424752,5.276145083,9879.769314,15723.93362,1.954660725,5.306649288,5259.423265,4752.636565,1.100672461,2.988182376,9998.957212,16022.33873,1.969444708,5.346785875,0.0,0.0,0.0,0.0,,02-03-2021 00:00
1441,9632.089612,15120.94831,1.945630032,5.282132131,9875.817628,15753.11629,1.959044556,5.318550817,5257.905309,4761.929429,1.103223692,2.995108637,9987.780323,16033.07318,1.97269467,5.355609098,0.0,0.0,0.0,0.0,,02-03-2021 01:00
1442,9647.319155,15161.35243,1.946750494,5.285174041,9865.90609,15726.77773,1.956004121,5.310296431,5257.586084,4763.198506,1.10248696,2.993108506,10000.0,16066.01612,1.973229775,5.35706184,0.0,0.0,0.0,0.0,,02-03-2021 02:00
1443,9662.001346,15213.25975,1.951653282,5.29848447,9865.11292,15737.02618,1.958358374,5.316687923,5263.883971,4777.890407,1.105045406,3.000054352,10000.0,16078.49943,1.975605416,5.363511394,0.0,0.0,0.0,0.0,,02-03-2021 03:00
1444,9660.983793,15177.46632,1.946341885,5.284064721,9884.731579,15756.67127,1.956529687,5.311723276,5261.465528,4764.105651,1.101723292,2.991035247,10000.0,16043.04984,1.970383569,5.349334761,0.0,0.0,0.0,0.0,,02-03-2021 04:00
1445,9778.468424,15527.86297,1.969939903,5.348130264,9867.516919,15742.35547,1.956922266,5.312789075,5263.292757,4778.582582,1.10411934,2.997540204,10000.0,16076.93669,1.973912597,5.358915612,0.0,0.0,0.0,0.0,,02-03-2021 05:00
1446,9766.302373,15511.71947,1.970036585,5.348392744,9880.668109,15795.1973,1.961213042,5.324437975,5271.93635,4800.468477,1.107113317,3.005668462,10000.0,16093.97396,1.975961829,5.364479011,0.0,0.0,0.0,0.0,,02-03-2021 06:00
1447,9764.808133,15490.70731,1.966568626,5.338977686,9884.719328,15789.40224,1.958667343,5.317526733,5265.759896,4784.790613,1.104128996,2.997566419,9989.869537,16048.67056,1.970987796,5.350975158,0.0,0.0,0.0,0.0,,02-03-2021 07:00
1448,9750.549407,15449.63628,1.96300171,5.329293974,9878.369144,15770.1292,1.95645921,5.31153194,5271.218171,4795.806413,1.104682258,2.999068453,9996.719194,16065.42983,1.970998451,5.351004085,0.0,0.0,0.0,0.0,,02-03-2021 08:00
1449,9769.379142,15494.83928,1.967279265,5.340906979,9873.025436,15747.78559,1.956440351,5.31148074,5269.761554,4788.259174,1.104698655,2.999112968,9999.525919,16066.17466,1.972521492,5.355138943,0.0,0.0,0.0,0.0,,02-03-2021 09:00
1450,9763.883531,15500.49202,1.968476865,5.344158307,9872.041503,15766.2685,1.958362123,5.316698099,5269.410548,4794.719156,1.105868124,3.002287926,9993.879124,16071.73991,1.973622414,5.358127801,0.0,0.0,0.0,0.0,,02-03-2021 10:00
1451,9752.713265,15473.54125,1.964288729,5.332788064,9862.433344,15745.99236,1.95465522,5.306634341,5267.104556,4795.501721,1.104529562,2.998653903,9999.979298,16093.60829,1.972427372,5.354883421,0.0,0.0,0.0,0.0,,02-03-2021 11:00
1452,9747.642678,15423.1426,1.960900607,5.323589753,9872.023958,15734.45734,1.95400138,5.304859251,5279.282556,4804.532026,1.105456594,3.001170675,9985.631041,16016.21147,1.96757656,5.341714096,0.0,0.0,0.0,0.0,,02-03-2021 12:00
1453,9748.593653,15449.00318,1.963541181,5.330758567,9882.316853,15786.72775,1.958254274,5.316405305,5272.527622,4799.515738,1.105454125,3.00116397,9970.505502,15998.5697,1.967420025,5.341289125,0.0,0.0,0.0,0.0,,02-03-2021 13:00
1454,9736.169798,15441.97524,1.964797262,5.334168664,9877.860686,15800.96487,1.960766565,5.323225848,5277.403966,4817.244873,1.108382778,3.009114881,9983.016307,16059.76655,1.972799052,5.355892481,0.0,0.0,0.0,0.0,,02-03-2021 14:00
1455,9728.493572,15416.24407,1.960992921,5.323840373,9898.828348,15853.53812,1.961686558,5.325723509,5274.915459,4813.709492,1.106698625,3.004542628,9964.488604,16004.43541,1.967235767,5.340788888,0.0,0.0,0.0,0.0,,02-03-2021 15:00
1456,9720.123844,15363.8208,1.957126376,5.313343208,9889.445687,15796.28401,1.957656438,5.314782258,5276.937976,4806.104654,1.105600533,3.001561451,9979.209833,16013.24992,1.967294043,5.340947099,0.0,0.0,0.0,0.0,,02-03-2021 16:00
1457,9725.072718,15390.31651,1.959842049,5.320715908,9883.412054,15793.07505,1.958500621,5.317074103,5282.967831,4821.248342,1.107799044,3.007530122,9978.999063,16026.1458,1.96907976,5.345795088,0.0,0.0,0.0,0.0,,02-03-2021 17:00
1458,9721.808991,15405.06867,1.961997514,5.326567714,9882.449847,15814.65238,1.961101932,5.324136325,5278.017389,4819.428741,1.108343476,3.009008183,9984.344538,16065.02476,1.972665546,5.35553003,0.0,0.0,0.0,0.0,,02-03-2021 18:00
1459,9724.635198,15369.95444,1.956562008,5.311811021,9887.064717,15783.22461,1.955815838,5.309785267,5278.938667,4808.31729,1.105220094,3.000528608,9992.686134,16042.65695,1.967972625,5.34278936,0.0,0.0,0.0,0.0,,02-03-2021 19:00
1460,9730.165826,15411.9634,1.960625408,5.322842624,9893.288408,15827.9767,1.959948545,5.32100503,5281.161133,4821.620024,1.107536113,3.006816298,9986.555258,16054.74343,1.970181858,5.348787141,0.0,0.0,0.0,0.0,,02-03-2021 20:00
1461,9743.257229,15414.55764,1.959805453,5.320616553,9873.857045,15740.17936,1.953620253,5.303824539,5272.551838,4792.761667,1.103843039,2.996790082,9975.369331,15988.42391,1.96505365,5.334864724,0.0,0.0,0.0,0.0,,02-03-2021 21:00
1462,9734.572518,15435.60235,1.962315437,5.327430833,9871.467193,15781.08842,1.957329378,5.313894333,5276.541378,4816.94605,1.107136343,3.005730974,9987.463812,16068.48021,1.971104755,5.351292685,0.0,0.0,0.0,0.0,,02-03-2021 22:00
1463,9752.169303,15451.81636,1.961384163,5.324902544,9856.217,15707.3709,1.950782688,5.296120921,5283.010697,4819.694491,1.106219859,3.00324284,9983.977866,16026.11675,1.966500873,5.338793746,0.0,0.0,0.0,0.0,,02-03-2021 23:00
1464,9747.378713,15455.79057,1.964077572,5.332214799,9845.716647,15694.73353,1.952465559,5.300689696,5284.783137,4826.322715,1.108429235,3.009241007,9979.888206,16032.84315,1.969446337,5.346790297,0.0,0.0,0.0,0.0,,03-03-2021 00:00
1465,9736.368986,15431.56771,1.963438225,5.330479057,9830.33619,15658.18267,1.951102651,5.296989578,5282.710456,4823.36377,1.108633875,3.009796579,9968.494349,16007.6396,1.968802227,5.345041623,0.0,0.0,0.0,0.0,,03-03-2021 01:00
1466,9758.722486,15483.97738,1.966575409,5.338996102,9840.445907,15676.80892,1.952046034,5.29955074,5280.682312,4816.534495,1.107809569,3.007558695,9966.382529,15992.27296,1.967590746,5.341752608,0.0,0.0,0.0,0.0,,03-03-2021 02:00
1467,9760.129623,15506.64738,1.96794189,5.34270592,9812.970058,15621.68322,1.948495615,5.289911815,5281.845759,4826.888704,1.108916783,3.010564636,9965.834585,16011.62168,1.968750469,5.344901107,0.0,0.0,0.0,0.0,,03-03-2021 03:00
1468,9736.661155,15394.09945,1.958561026,5.317238096,9802.595781,15543.04473,1.941349006,5.270509703,5271.634043,4790.567846,1.103655759,2.996281641,9961.884928,15949.84262,1.962682262,5.328426715,0.0,0.0,0.0,0.0,,03-03-2021 04:00
1469,9732.507636,15399.26052,1.959848619,5.320733744,9824.796033,15620.15067,1.94704386,5.28597049,5266.554425,4785.928976,1.103728016,2.996477809,9970.796895,15991.12213,1.966185973,5.337938833,0.0,0.0,0.0,0.0,,03-03-2021 05:00
1470,9733.278053,15432.15305,1.963284079,5.33006057,9818.955454,15635.22059,1.949135727,5.291649637,5268.125726,4799.381632,1.105925195,3.002442864,9976.801305,16038.61711,1.970252699,5.348979466,0.0,0.0,0.0,0.0,,03-03-2021 06:00
1471,9755.350224,15454.80336,1.964434456,5.333183692,9814.445613,15584.03799,1.945804909,5.282606899,5269.585769,4787.009425,1.104407641,2.998322902,9964.554662,15966.10907,1.965647874,5.336477966,0.0,0.0,0.0,0.0,,03-03-2021 07:00
1472,9755.266238,15459.57971,1.965282525,5.33548609,9815.024187,15591.16325,1.946866876,5.285490002,5263.406567,4776.380266,1.103596347,2.996120345,9965.196979,15972.93388,1.966561494,5.338958325,0.0,0.0,0.0,0.0,,03-03-2021 08:00
1473,9747.378629,15468.36087,1.965759057,5.336779812,9822.763631,15644.95108,1.950115091,5.294308482,5258.426955,4779.553517,1.103885444,2.996905207,9958.47231,15986.65514,1.967262909,5.340862574,0.0,0.0,0.0,0.0,,03-03-2021 09:00
